,zoverall,relevant
1,0.8175293396388124,0.8175293396388124
2,0.879927482320765,0.879927482320765
3,0.9013936499161558,0.9013936499161558
4,0.9121907135103021,0.9121907135103021
5,0.9187262283804779,0.9187262283804779
6,0.9225231057468133,0.9225231057468133
7,0.9264069537494771,0.9264069537494771
8,0.9304413322995688,0.9304413322995688
9,0.9332313417046985,0.9332313417046985
10,0.9347545436794357,0.9347545436794357
