,accuracy,precision,recall,f1,num_records,support,group_count
overall,0.8348914137782252,0.823619677206418,0.8348914137782252,0.8175293396388124,60682070,6953,1084
relevant,0.8348914137782252,0.823619677206418,0.8348914137782252,0.8175293396388124,60682070,6953,1084
