,accuracy,precision,recall,f1,num_records,support,group_count
overall,0.0061181774271453875,0.011865835080822406,0.0061181774271453875,0.006535514870175786,60391962,6211,1084
relevant,0.0061181774271453875,0.011865835080822406,0.0061181774271453875,0.006535514870175786,60391962,6211,1084
