,zoverall,relevant
1,0.8348914137782252,0.8348914137782252
2,0.9004723356918503,0.9004723356918503
3,0.9224239219194852,0.9224239219194852
4,0.9340140934540239,0.9340140934540239
5,0.9401322708811692,0.9401322708811692
6,0.9443346578369601,0.9443346578369601
7,0.9478372848071878,0.9478372848071878
8,0.951307604441891,0.951307604441891
9,0.95359855518645,0.95359855518645
10,0.9550033314256633,0.9550033314256633
