,accuracy,precision,recall,f1,num_records,support,group_count
zoverall,0.004202386955790889,0.008040366928415341,0.004202386955790889,0.003796877366335407,58922720,5949,1081
relevant,0.004202386955790889,0.008040366928415341,0.004202386955790889,0.003796877366335407,58922720,5949,1081
