,accuracy,precision,recall,f1,num_records,support,group_count
overall,0.011590171534538712,0.018610339765261528,0.011590171534538712,0.010797063594146382,60524081,6471,1084
relevant,0.011590171534538712,0.018610339765261528,0.011590171534538712,0.010797063594146382,60524081,6471,1084
