,overall,relevant
1,0.6534935418403369,0.6534935418403369
2,0.7920022090129257,0.7920022090129257
3,0.8729851582771865,0.8729851582771865
4,0.9436351877337219,0.9436351877337219
5,1.0216613076830763,1.0216613076830763
6,1.0425201727791733,1.0425201727791733
7,1.0984076635758846,1.0984076635758846
8,1.124060700244961,1.124060700244961
9,1.1424455711877621,1.1424455711877621
10,1.1457183728529392,1.1457183728529392
