ehr_name,hospital_name,relevance,accuracy,precision,recall,f1,num_records,support,group_count
EPIC,8,overall,0.009,0.024,0.009,0.011,797436,773,363
EPIC,8,relevant,0.009,0.024,0.009,0.011,797436,773,363
EPIC,20,overall,0.012,0.011,0.012,0.010,852421,832,422
EPIC,20,relevant,0.012,0.011,0.012,0.010,852421,832,422
EPIC,23,overall,0.005,0.003,0.005,0.003,364726,659,343
EPIC,23,relevant,0.005,0.003,0.005,0.003,364726,659,343
EPIC,24,overall,0.015,0.070,0.015,0.022,2942509,2325,531
EPIC,24,relevant,0.015,0.070,0.015,0.022,2942509,2325,531
HIX,4,overall,0.012,0.021,0.012,0.015,63247,241,144
HIX,4,relevant,0.012,0.021,0.012,0.015,63247,241,144
HIX,5,overall,0.015,0.257,0.015,0.025,325637,1440,296
HIX,5,relevant,0.015,0.257,0.015,0.025,325637,1440,296
HIX,6,overall,0.008,0.146,0.008,0.009,134580,1018,262
HIX,6,relevant,0.008,0.146,0.008,0.009,134580,1018,262
HIX,9,overall,0.019,0.038,0.019,0.021,154809,529,249
HIX,9,relevant,0.019,0.038,0.019,0.021,154809,529,249
HIX,12,overall,0.019,0.047,0.019,0.024,96768,308,191
HIX,12,relevant,0.019,0.047,0.019,0.024,96768,308,191
HIX,14,overall,0.014,0.023,0.014,0.016,44428,276,170
HIX,14,relevant,0.014,0.023,0.014,0.016,44428,276,170
HIX,16,overall,0.013,0.024,0.013,0.016,481973,547,246
HIX,16,relevant,0.013,0.024,0.013,0.016,481973,547,246
HIX,18,overall,0.006,0.017,0.006,0.008,154932,498,205
HIX,18,relevant,0.006,0.017,0.006,0.008,154932,498,205
HIX,21,overall,0.008,0.016,0.008,0.008,565138,399,229
HIX,21,relevant,0.008,0.016,0.008,0.008,565138,399,229
HIX,22,overall,0.005,0.111,0.005,0.007,122516,1271,152
HIX,22,relevant,0.005,0.111,0.005,0.007,122516,1271,152
HIX,26,overall,0.007,0.019,0.007,0.009,392181,1057,313
HIX,26,relevant,0.007,0.019,0.007,0.009,392181,1057,313
HIX,28,overall,0.008,0.022,0.008,0.011,171477,871,353
HIX,28,relevant,0.008,0.022,0.008,0.011,171477,871,353
MV,0,overall,0.006,0.019,0.006,0.008,639560,462,297
MV,0,relevant,0.006,0.019,0.006,0.008,639560,462,297
MV,2,overall,0.019,0.038,0.019,0.022,41339952,466,375
MV,2,relevant,0.019,0.038,0.019,0.022,41339952,466,375
MV,3,overall,0.016,0.031,0.016,0.019,536873,191,128
MV,3,relevant,0.016,0.031,0.016,0.019,536873,191,128
MV,10,overall,0.029,0.045,0.029,0.033,28393461,307,207
MV,10,relevant,0.029,0.045,0.029,0.033,28393461,307,207
MV,11,overall,0.008,0.008,0.008,0.008,2837231,384,316
MV,11,relevant,0.008,0.008,0.008,0.008,2837231,384,316
MV,13,overall,0.017,0.019,0.017,0.017,14487356,235,183
MV,13,relevant,0.017,0.019,0.017,0.017,14487356,235,183
MV,15,overall,0.011,0.014,0.011,0.012,27207962,360,260
MV,15,relevant,0.011,0.014,0.011,0.012,27207962,360,260
MV,17,overall,0.012,0.030,0.012,0.013,23558579,424,325
MV,17,relevant,0.012,0.030,0.012,0.013,23558579,424,325
MV,25,overall,0.019,0.029,0.019,0.022,1041828,315,251
MV,25,relevant,0.019,0.029,0.019,0.022,1041828,315,251
MV,29,overall,0.003,0.004,0.003,0.003,1284904,640,457
MV,29,relevant,0.003,0.004,0.003,0.003,1284904,640,457
