,accuracy,precision,recall,f1,num_records,support,group_count
zoverall,0.011290705966246732,0.07802611994935431,0.011290705966246732,0.014174795515715398,148992484,16828,1450
relevant,0.011290705966246732,0.07802611994935431,0.011290705966246732,0.014174795515715398,148992484,16828,1450
