,overall,relevant
1,0.6208967931132343,0.6208967931132343
2,0.696651418234948,0.696651418234948
3,0.7248116184852609,0.7248116184852609
4,0.7418631083941333,0.7418631083941333
5,0.75315381436038,0.75315381436038
6,0.7582672691382643,0.7582672691382643
7,0.7641803604473951,0.7641803604473951
8,0.766629703578101,0.766629703578101
9,0.7682476956499399,0.7682476956499399
10,0.7694808498823014,0.7694808498823014
