ehr_name,hospital_name,relevance,accuracy,precision,recall,f1,num_records,support,group_count
EPIC,8,overall,0.078,0.151,0.078,0.079,833098,986,387
EPIC,8,relevant,0.078,0.151,0.078,0.079,833098,986,387
EPIC,20,overall,0.085,0.113,0.085,0.084,1069065,1003,447
EPIC,20,relevant,0.085,0.113,0.085,0.084,1069065,1003,447
EPIC,23,overall,0.102,0.136,0.102,0.107,391927,747,355
EPIC,23,relevant,0.102,0.136,0.102,0.107,391927,747,355
EPIC,24,overall,0.095,0.129,0.095,0.101,2982215,2424,547
EPIC,24,relevant,0.095,0.129,0.095,0.101,2982215,2424,547
HIX,4,overall,0.048,0.045,0.048,0.044,64433,270,151
HIX,4,relevant,0.048,0.045,0.048,0.044,64433,270,151
HIX,5,overall,0.044,0.157,0.044,0.044,331476,2682,306
HIX,5,relevant,0.044,0.157,0.044,0.044,331476,2682,306
HIX,6,overall,0.106,0.208,0.106,0.131,137574,1531,268
HIX,6,relevant,0.106,0.208,0.106,0.131,137574,1531,268
HIX,9,overall,0.082,0.110,0.082,0.087,159622,843,259
HIX,9,relevant,0.082,0.110,0.082,0.087,159622,843,259
HIX,12,overall,0.050,0.043,0.050,0.042,103419,337,199
HIX,12,relevant,0.050,0.043,0.050,0.042,103419,337,199
HIX,14,overall,0.076,0.114,0.076,0.082,48302,353,183
HIX,14,relevant,0.076,0.114,0.076,0.082,48302,353,183
HIX,16,overall,0.065,0.112,0.065,0.074,496103,648,255
HIX,16,relevant,0.065,0.112,0.065,0.074,496103,648,255
HIX,18,overall,0.045,0.118,0.045,0.051,155189,578,216
HIX,18,relevant,0.045,0.118,0.045,0.051,155189,578,216
HIX,21,overall,0.076,0.108,0.076,0.078,580992,434,241
HIX,21,relevant,0.076,0.108,0.076,0.078,580992,434,241
HIX,22,overall,0.100,0.333,0.100,0.117,131099,1793,162
HIX,22,relevant,0.100,0.333,0.100,0.117,131099,1793,162
HIX,26,overall,0.066,0.222,0.066,0.076,394501,1092,315
HIX,26,relevant,0.066,0.222,0.066,0.076,394501,1092,315
HIX,28,overall,0.054,0.157,0.054,0.066,186903,942,363
HIX,28,relevant,0.054,0.157,0.054,0.066,186903,942,363
MV,0,overall,0.070,0.094,0.070,0.073,650925,488,305
MV,0,relevant,0.070,0.094,0.070,0.073,650925,488,305
MV,2,overall,0.066,0.070,0.066,0.057,41340993,469,377
MV,2,relevant,0.066,0.070,0.066,0.057,41340993,469,377
MV,3,overall,0.047,0.033,0.047,0.037,536876,193,129
MV,3,relevant,0.047,0.033,0.047,0.037,536876,193,129
MV,10,overall,0.074,0.090,0.074,0.074,28514125,310,208
MV,10,relevant,0.074,0.090,0.074,0.074,28514125,310,208
MV,11,overall,0.076,0.114,0.076,0.079,2838329,393,317
MV,11,relevant,0.076,0.114,0.076,0.079,2838329,393,317
MV,13,overall,0.050,0.072,0.050,0.055,14487477,240,183
MV,13,relevant,0.050,0.072,0.050,0.055,14487477,240,183
MV,15,overall,0.082,0.089,0.082,0.074,28534261,365,264
MV,15,relevant,0.082,0.089,0.082,0.074,28534261,365,264
MV,17,overall,0.086,0.109,0.086,0.084,24498140,429,326
MV,17,relevant,0.086,0.109,0.086,0.084,24498140,429,326
MV,25,overall,0.106,0.109,0.106,0.098,1044873,320,253
MV,25,relevant,0.106,0.109,0.106,0.098,1044873,320,253
MV,29,overall,0.054,0.042,0.054,0.044,1316598,670,470
MV,29,relevant,0.054,0.042,0.054,0.044,1316598,670,470
