ehr_name,hospital_name,relevance,accuracy,precision,recall,f1,num_records,support,group_count
EPIC,8,overall,0.019,0.041,0.019,0.019,819794,917,384
EPIC,8,relevant,0.019,0.041,0.019,0.019,819794,917,384
EPIC,20,overall,0.026,0.034,0.026,0.025,1020822,948,446
EPIC,20,relevant,0.026,0.034,0.026,0.025,1020822,948,446
EPIC,23,overall,0.038,0.063,0.038,0.041,390969,736,355
EPIC,23,relevant,0.038,0.063,0.038,0.041,390969,736,355
EPIC,24,overall,0.034,0.091,0.034,0.045,2962794,2413,547
EPIC,24,relevant,0.034,0.091,0.034,0.045,2962794,2413,547
HIX,4,overall,0.023,0.023,0.023,0.022,64424,264,150
HIX,4,relevant,0.023,0.023,0.023,0.022,64424,264,150
HIX,5,overall,0.018,0.173,0.018,0.024,330399,2171,305
HIX,5,relevant,0.018,0.173,0.018,0.024,330399,2171,305
HIX,6,overall,0.017,0.079,0.017,0.023,136670,1290,267
HIX,6,relevant,0.017,0.079,0.017,0.023,136670,1290,267
HIX,9,overall,0.033,0.046,0.033,0.031,156474,665,258
HIX,9,relevant,0.033,0.046,0.033,0.031,156474,665,258
HIX,12,overall,0.018,0.012,0.018,0.014,103369,332,198
HIX,12,relevant,0.018,0.012,0.018,0.014,103369,332,198
HIX,14,overall,0.021,0.025,0.021,0.021,48230,331,180
HIX,14,relevant,0.021,0.025,0.021,0.021,48230,331,180
HIX,16,overall,0.018,0.051,0.018,0.019,494591,607,253
HIX,16,relevant,0.018,0.051,0.018,0.019,494591,607,253
HIX,18,overall,0.031,0.099,0.031,0.027,155119,547,216
HIX,18,relevant,0.031,0.099,0.031,0.027,155119,547,216
HIX,21,overall,0.030,0.031,0.030,0.027,580839,427,241
HIX,21,relevant,0.030,0.031,0.030,0.027,580839,427,241
HIX,22,overall,0.038,0.317,0.038,0.054,129407,1641,159
HIX,22,relevant,0.038,0.317,0.038,0.054,129407,1641,159
HIX,26,overall,0.023,0.033,0.023,0.022,394501,1092,315
HIX,26,relevant,0.023,0.033,0.023,0.022,394501,1092,315
HIX,28,overall,0.029,0.082,0.029,0.030,182282,924,360
HIX,28,relevant,0.029,0.082,0.029,0.030,182282,924,360
MV,0,overall,0.035,0.086,0.035,0.044,650920,487,305
MV,0,relevant,0.035,0.086,0.035,0.044,650920,487,305
MV,2,overall,0.026,0.027,0.026,0.025,41340993,469,377
MV,2,relevant,0.026,0.027,0.026,0.025,41340993,469,377
MV,3,overall,0.031,0.057,0.031,0.037,536876,193,129
MV,3,relevant,0.031,0.057,0.031,0.037,536876,193,129
MV,10,overall,0.045,0.041,0.045,0.036,28514125,310,208
MV,10,relevant,0.045,0.041,0.045,0.036,28514125,310,208
MV,11,overall,0.025,0.029,0.025,0.026,2838329,393,317
MV,11,relevant,0.025,0.029,0.025,0.026,2838329,393,317
MV,13,overall,0.038,0.046,0.038,0.033,14487477,240,183
MV,13,relevant,0.038,0.046,0.038,0.033,14487477,240,183
MV,15,overall,0.058,0.065,0.058,0.055,28534261,365,264
MV,15,relevant,0.058,0.065,0.058,0.055,28534261,365,264
MV,17,overall,0.030,0.035,0.030,0.027,23559866,428,326
MV,17,relevant,0.030,0.035,0.030,0.027,23559866,428,326
MV,25,overall,0.034,0.040,0.034,0.032,1044861,319,253
MV,25,relevant,0.034,0.040,0.034,0.032,1044861,319,253
MV,29,overall,0.027,0.019,0.027,0.020,1316395,667,468
MV,29,relevant,0.027,0.019,0.027,0.020,1316395,667,468
