ehr_name,hospital_name,relevance,accuracy,precision,recall,f1,num_records,support,group_count
EPIC,8,overall,0.018538713195201745,0.04104568035865745,0.018538713195201745,0.019033394970998686,819794,917,384
EPIC,8,relevant,0.018538713195201745,0.04104568035865745,0.018538713195201745,0.019033394970998686,819794,917,384
EPIC,20,overall,0.026371308016877638,0.034169052642153905,0.026371308016877638,0.02535020825396049,1020822,948,446
EPIC,20,relevant,0.026371308016877638,0.034169052642153905,0.026371308016877638,0.02535020825396049,1020822,948,446
EPIC,23,overall,0.03804347826086957,0.06270196827262044,0.03804347826086957,0.041297772643875505,390969,736,355
EPIC,23,relevant,0.03804347826086957,0.06270196827262044,0.03804347826086957,0.041297772643875505,390969,736,355
EPIC,24,overall,0.033568172399502695,0.09069112356378795,0.033568172399502695,0.04484578950821078,2962794,2413,547
EPIC,24,relevant,0.033568172399502695,0.09069112356378795,0.033568172399502695,0.04484578950821078,2962794,2413,547
HIX,4,overall,0.022727272727272728,0.022664141414141414,0.022727272727272728,0.022464908828545193,64424,264,150
HIX,4,relevant,0.022727272727272728,0.022664141414141414,0.022727272727272728,0.022464908828545193,64424,264,150
HIX,5,overall,0.018424689083371717,0.17295332204970223,0.018424689083371717,0.024287211452511205,330399,2171,305
HIX,5,relevant,0.018424689083371717,0.17295332204970223,0.018424689083371717,0.024287211452511205,330399,2171,305
HIX,6,overall,0.017054263565891473,0.0794486632534764,0.017054263565891473,0.02329348621223765,136670,1290,267
HIX,6,relevant,0.017054263565891473,0.0794486632534764,0.017054263565891473,0.02329348621223765,136670,1290,267
HIX,9,overall,0.03308270676691729,0.04576704920195225,0.03308270676691729,0.03138458390875147,156474,665,258
HIX,9,relevant,0.03308270676691729,0.04576704920195225,0.03308270676691729,0.03138458390875147,156474,665,258
HIX,12,overall,0.018072289156626505,0.011833046471600687,0.018072289156626505,0.014099877771957392,103369,332,198
HIX,12,relevant,0.018072289156626505,0.011833046471600687,0.018072289156626505,0.014099877771957392,103369,332,198
HIX,14,overall,0.021148036253776436,0.025040669300488032,0.021148036253776436,0.020515147534719322,48230,331,180
HIX,14,relevant,0.021148036253776436,0.025040669300488032,0.021148036253776436,0.020515147534719322,48230,331,180
HIX,16,overall,0.018121911037891267,0.05074135090609555,0.018121911037891267,0.01929262390547399,494591,607,253
HIX,16,relevant,0.018121911037891267,0.05074135090609555,0.018121911037891267,0.01929262390547399,494591,607,253
HIX,18,overall,0.031078610603290677,0.0989205188473927,0.031078610603290677,0.026943259530096825,155119,547,216
HIX,18,relevant,0.031078610603290677,0.0989205188473927,0.031078610603290677,0.026943259530096825,155119,547,216
HIX,21,overall,0.03044496487119438,0.030630831567599718,0.03044496487119438,0.026924987580725285,580839,427,241
HIX,21,relevant,0.03044496487119438,0.030630831567599718,0.03044496487119438,0.026924987580725285,580839,427,241
HIX,22,overall,0.037781840341255334,0.3165749636102222,0.037781840341255334,0.054141497653395515,129407,1641,159
HIX,22,relevant,0.037781840341255334,0.3165749636102222,0.037781840341255334,0.054141497653395515,129407,1641,159
HIX,26,overall,0.022893772893772892,0.03319572422976462,0.022893772893772892,0.02219549843880091,394501,1092,315
HIX,26,relevant,0.022893772893772892,0.03319572422976462,0.022893772893772892,0.02219549843880091,394501,1092,315
HIX,28,overall,0.02922077922077922,0.08202548393226361,0.02922077922077922,0.02964269331454564,182282,924,360
HIX,28,relevant,0.02922077922077922,0.08202548393226361,0.02922077922077922,0.02964269331454564,182282,924,360
MV,0,overall,0.03490759753593429,0.08603696098562628,0.03490759753593429,0.044400568630548094,650920,487,305
MV,0,relevant,0.03490759753593429,0.08603696098562628,0.03490759753593429,0.044400568630548094,650920,487,305
MV,2,overall,0.0255863539445629,0.027363184079601987,0.0255863539445629,0.02523098791755508,41340993,469,377
MV,2,relevant,0.0255863539445629,0.027363184079601987,0.0255863539445629,0.02523098791755508,41340993,469,377
MV,3,overall,0.031088082901554404,0.05699481865284974,0.031088082901554404,0.03696027633851468,536876,193,129
MV,3,relevant,0.031088082901554404,0.05699481865284974,0.031088082901554404,0.03696027633851468,536876,193,129
MV,10,overall,0.04516129032258064,0.04136955291454442,0.04516129032258064,0.03632048255966431,28514125,310,208
MV,10,relevant,0.04516129032258064,0.04136955291454442,0.04516129032258064,0.03632048255966431,28514125,310,208
MV,11,overall,0.02544529262086514,0.029262086513994912,0.02544529262086514,0.02629346904156064,2838329,393,317
MV,11,relevant,0.02544529262086514,0.029262086513994912,0.02544529262086514,0.02629346904156064,2838329,393,317
MV,13,overall,0.0375,0.04618055555555555,0.0375,0.033002645502645506,14487477,240,183
MV,13,relevant,0.0375,0.04618055555555555,0.0375,0.033002645502645506,14487477,240,183
MV,15,overall,0.057534246575342465,0.0654924983692107,0.057534246575342465,0.05494672754946727,28534261,365,264
MV,15,relevant,0.057534246575342465,0.0654924983692107,0.057534246575342465,0.05494672754946727,28534261,365,264
MV,17,overall,0.030373831775700934,0.034546919733114634,0.030373831775700934,0.02748053034287058,23559866,428,326
MV,17,relevant,0.030373831775700934,0.034546919733114634,0.030373831775700934,0.02748053034287058,23559866,428,326
MV,25,overall,0.034482758620689655,0.0395332636711947,0.034482758620689655,0.03239289446185997,1044861,319,253
MV,25,relevant,0.034482758620689655,0.0395332636711947,0.034482758620689655,0.03239289446185997,1044861,319,253
MV,29,overall,0.026986506746626688,0.01933264137162188,0.026986506746626688,0.020418895030096893,1316395,667,468
MV,29,relevant,0.026986506746626688,0.01933264137162188,0.026986506746626688,0.020418895030096893,1316395,667,468
