,accuracy,precision,recall,f1,num_records,support,group_count
overall,0.001617992071838848,0.018384870942801126,0.001617992071838848,0.001953384560775843,142718975,12361,1375
relevant,0.001617992071838848,0.018384870942801126,0.001617992071838848,0.001953384560775843,142718975,12361,1375
