,accuracy,precision,recall,f1,num_records,support,group_count
zoverall,0.6208967931132343,0.6534935418403369,0.6208967931132343,0.5963366915253981,151839381,21142,1457
relevant,0.6208967931132343,0.6534935418403369,0.6208967931132343,0.5963366915253981,151839381,21142,1457
