,accuracy,precision,recall,f1,num_records,support,group_count
zoverall,0.005913091309130913,0.055887490796711306,0.005913091309130913,0.007670328860450604,146023085,14544,1421
relevant,0.005913091309130913,0.055887490796711306,0.005913091309130913,0.007670328860450604,146023085,14544,1421
