,accuracy,precision,recall,f1,num_records,support,group_count
overall,0.14312868275993157,0.22573581776282162,0.14312868275993157,0.1499398359861671,178358767,5261,549
relevant,0.15992835209825998,0.27013732609530205,0.15992835209825998,0.16860619165895477,148987004,3908,548
irrelevant,0.09460458240946046,0.09748667174409749,0.09460458240946046,0.09602400600150038,29371763,1353,1
