,accuracy,precision,recall,f1,num_records,support,group_count
overall,0.008801213960546282,0.03903947499178391,0.008801213960546282,0.009126552682971112,147484855,3295,480
relevant,0.009893733968486624,0.02409167504911656,0.009893733968486624,0.009598856270290468,126143816,2729,479
irrelevant,0.0035335689045936395,0.1111111111111111,0.0035335689045936395,0.00684931506849315,21341039,566,1
