,accuracy,precision,recall,f1,num_records,support,group_count
overall,0.00927643784786642,0.02513036615078454,0.00927643784786642,0.008425130357503292,163357146,3773,509
relevant,0.011283043197936816,0.03056636733942942,0.011283043197936816,0.010247587633417125,139306756,3102,508
irrelevant,0.0,0.0,0.0,0.0,24050390,671,1
