ehr_name,hospital_name,relevance,accuracy,precision,recall,f1,num_records,support,group_count
EPIC,8,overall,0.030,0.021,0.030,0.023,685572,135,75
EPIC,8,relevant,0.040,0.028,0.040,0.031,556932,101,74
EPIC,8,irrelevant,0.000,0.000,0.000,0.000,128640,34,1
EPIC,20,overall,0.022,0.016,0.022,0.018,3589408,231,115
EPIC,20,relevant,0.036,0.027,0.036,0.029,499362,140,114
EPIC,20,irrelevant,0.000,0.000,0.000,0.000,3090046,91,1
EPIC,23,overall,0.000,0.000,0.000,0.000,224165,106,68
EPIC,23,relevant,0.000,0.000,0.000,0.000,184923,81,67
EPIC,23,irrelevant,0.000,0.000,0.000,0.000,39242,25,1
EPIC,24,overall,0.010,0.029,0.010,0.013,1986164,309,112
EPIC,24,relevant,0.013,0.038,0.013,0.018,1338624,234,111
EPIC,24,irrelevant,0.000,0.000,0.000,0.000,647540,75,1
HIX,4,overall,0.000,0.000,0.000,0.000,248438,91,81
HIX,4,relevant,0.000,0.000,0.000,0.000,239479,88,80
HIX,4,irrelevant,0.000,0.000,0.000,0.000,8959,3,1
HIX,5,overall,0.000,0.000,0.000,0.000,1113509,142,110
HIX,5,relevant,0.000,0.000,0.000,0.000,1077052,130,109
HIX,5,irrelevant,0.000,0.000,0.000,0.000,36457,12,1
HIX,6,overall,0.015,0.015,0.015,0.015,845912,137,111
HIX,6,relevant,0.016,0.016,0.016,0.016,801004,128,110
HIX,6,irrelevant,0.000,0.000,0.000,0.000,44908,9,1
HIX,9,overall,0.013,0.007,0.013,0.007,470415,159,124
HIX,9,relevant,0.014,0.007,0.014,0.007,444586,148,123
HIX,9,irrelevant,0.000,0.000,0.000,0.000,25829,11,1
HIX,12,overall,0.023,0.023,0.023,0.023,92544,43,42
HIX,12,relevant,0.023,0.023,0.023,0.023,92544,43,42
HIX,14,overall,0.000,0.000,0.000,0.000,247260,89,78
HIX,14,relevant,0.000,0.000,0.000,0.000,228889,83,77
HIX,14,irrelevant,0.000,0.000,0.000,0.000,18371,6,1
HIX,16,overall,0.000,0.000,0.000,0.000,594611,150,107
HIX,16,relevant,0.000,0.000,0.000,0.000,573644,129,106
HIX,16,irrelevant,0.000,0.000,0.000,0.000,20967,21,1
HIX,18,overall,0.000,0.000,0.000,0.000,667117,147,118
HIX,18,relevant,0.000,0.000,0.000,0.000,631236,134,117
HIX,18,irrelevant,0.000,0.000,0.000,0.000,35881,13,1
HIX,21,overall,0.010,0.010,0.010,0.010,3976585,105,82
HIX,21,relevant,0.011,0.011,0.011,0.011,3425695,92,81
HIX,21,irrelevant,0.000,0.000,0.000,0.000,550890,13,1
HIX,22,overall,0.000,0.000,0.000,0.000,289382,75,64
HIX,22,relevant,0.000,0.000,0.000,0.000,270279,68,63
HIX,22,irrelevant,0.000,0.000,0.000,0.000,19103,7,1
HIX,26,overall,0.011,0.017,0.011,0.013,370332,177,127
HIX,26,relevant,0.013,0.020,0.013,0.015,360536,153,126
HIX,26,irrelevant,0.000,0.000,0.000,0.000,9796,24,1
HIX,28,overall,0.017,0.017,0.017,0.017,240419,121,92
HIX,28,relevant,0.018,0.018,0.018,0.018,198506,113,91
HIX,28,irrelevant,0.000,0.000,0.000,0.000,41913,8,1
MV,0,overall,0.015,0.023,0.015,0.018,637761,131,93
MV,0,relevant,0.018,0.028,0.018,0.022,489506,109,92
MV,0,irrelevant,0.000,0.000,0.000,0.000,148255,22,1
MV,2,overall,0.008,0.005,0.008,0.005,42736026,237,155
MV,2,relevant,0.012,0.006,0.012,0.007,37119747,170,154
MV,2,irrelevant,0.000,0.000,0.000,0.000,5616279,67,1
MV,3,overall,0.000,0.000,0.000,0.000,549248,81,61
MV,3,relevant,0.000,0.000,0.000,0.000,543613,73,60
MV,3,irrelevant,0.000,0.000,0.000,0.000,5635,8,1
MV,10,overall,0.011,0.007,0.011,0.008,32869873,186,121
MV,10,relevant,0.013,0.009,0.013,0.010,28563684,149,120
MV,10,irrelevant,0.000,0.000,0.000,0.000,4306189,37,1
MV,11,overall,0.018,0.010,0.018,0.012,938138,169,135
MV,11,relevant,0.021,0.012,0.021,0.014,722420,143,134
MV,11,irrelevant,0.000,0.000,0.000,0.000,215718,26,1
MV,13,overall,0.000,0.000,0.000,0.000,14282491,60,45
MV,13,relevant,0.000,0.000,0.000,0.000,13055477,46,44
MV,13,irrelevant,0.000,0.000,0.000,0.000,1227014,14,1
MV,15,overall,0.014,0.012,0.014,0.013,25750966,218,133
MV,15,relevant,0.017,0.015,0.017,0.016,23530063,179,132
MV,15,irrelevant,0.000,0.000,0.000,0.000,2220903,39,1
MV,17,overall,0.000,0.000,0.000,0.000,27881229,210,131
MV,17,relevant,0.000,0.000,0.000,0.000,22459187,143,130
MV,17,irrelevant,0.000,0.000,0.000,0.000,5422042,67,1
MV,25,overall,0.000,0.000,0.000,0.000,871907,107,75
MV,25,relevant,0.000,0.000,0.000,0.000,838987,92,74
MV,25,irrelevant,0.000,0.000,0.000,0.000,32920,15,1
MV,29,overall,0.006,0.000,0.006,0.000,1197674,157,122
MV,29,relevant,0.008,0.000,0.008,0.000,1060781,133,121
MV,29,irrelevant,0.000,0.000,0.000,0.000,136893,24,1
