,accuracy,precision,recall,f1,num_records,support,group_count
overall,0.010355358695872015,0.06637823492656013,0.010355358695872015,0.01210172439978565,210498303,49443,1519
relevant,0.01604623613454428,0.048627549301880464,0.01604623613454428,0.016964742901164894,170863303,27857,1518
irrelevant,0.0030112109700731957,0.08928571428571429,0.0030112109700731957,0.0058259388724567545,39635000,21586,1
