,accuracy,precision,recall,f1,num_records,support,group_count
zoverall,0.0957828388354924,0.14744305208550276,0.0957828388354924,0.09733960696422132,213462252,57432,1521
relevant,0.1369734685001171,0.143144158243935,0.1369734685001171,0.11656014746355688,171624356,29889,1520
irrelevant,0.051083759939004464,0.1521081081081081,0.051083759939004464,0.07648193949936127,41837896,27543,1
