,accuracy,precision,recall,f1,num_records,support,group_count
overall,0.0018884167846927157,0.043568919071560165,0.0018884167846927157,0.00246080885427983,198657679,36009,1477
relevant,0.002815341302441501,0.008935844042793527,0.002815341302441501,0.0034468160983761546,164127979,21667,1476
irrelevant,0.0004880769767117557,0.0958904109589041,0.0004880769767117557,0.0009712105445716267,34529700,14342,1
