ehr_name,hospital_name,relevance,accuracy,precision,recall,f1,num_records,support,group_count
EPIC,etz,zoverall,0.004500450045004501,0.06689774326889546,0.004500450045004501,0.005892673431360594,1263458,2222,481
EPIC,etz,relevant,0.007073386383731211,0.017943275302400617,0.007073386383731211,0.008094511233986273,829885,1131,480
EPIC,etz,irrelevant,0.0018331805682859762,0.11764705882352941,0.0018331805682859762,0.0036101083032490976,433573,1091,1
EPIC,radboud,zoverall,0.0032410870107205184,0.0796710921234354,0.0032410870107205184,0.003875107776191745,6811528,4011,526
EPIC,radboud,relevant,0.009478672985781991,0.013049902425425149,0.009478672985781991,0.009100804500086752,846889,1055,525
EPIC,radboud,irrelevant,0.0010148849797023004,0.10344827586206896,0.0010148849797023004,0.002010050251256281,5964639,2956,1
EPIC,spaarnegasthuis,zoverall,0.007547169811320755,0.01640907009807465,0.007547169811320755,0.007743978094382407,505467,1590,417
EPIC,spaarnegasthuis,relevant,0.013729977116704805,0.029851740796268532,0.013729977116704805,0.01408801506872772,329814,874,416
EPIC,spaarnegasthuis,irrelevant,0.0,0.0,0.0,0.0,175653,716,1
EPIC,stantonius,zoverall,0.010434412265758091,0.02452185626695848,0.010434412265758091,0.01276134895758602,3863260,4696,635
EPIC,stantonius,relevant,0.018448795180722892,0.04335641454429105,0.018448795180722892,0.022562987464165643,2526553,2656,634
EPIC,stantonius,irrelevant,0.0,0.0,0.0,0.0,1336707,2040,1
HIX,bovenij,zoverall,0.0032751091703056767,0.019144883500778698,0.0032751091703056767,0.003932585468717318,385468,916,376
HIX,bovenij,relevant,0.0028208744710860366,0.0022759328118989617,0.0028208744710860366,0.0024265586848051927,356938,709,375
HIX,bovenij,irrelevant,0.004830917874396135,0.07692307692307693,0.004830917874396135,0.009090909090909092,28530,207,1
HIX,catharina,zoverall,0.004768583450210378,0.018999866426233886,0.004768583450210378,0.005579632672348587,1819142,3565,613
HIX,catharina,relevant,0.004662840746054519,0.009230460476873675,0.004662840746054519,0.004514721180357157,1656931,2788,612
HIX,catharina,irrelevant,0.005148005148005148,0.05405405405405406,0.005148005148005148,0.009400705052878967,162211,777,1
HIX,cwz,zoverall,0.0046439628482972135,0.044979225684681434,0.0046439628482972135,0.006366364216483548,1473899,2584,582
HIX,cwz,relevant,0.0050200803212851405,0.036332563914339845,0.0050200803212851405,0.006337931774601287,1322367,1992,581
HIX,cwz,irrelevant,0.0033783783783783786,0.07407407407407407,0.0033783783783783786,0.006462035541195478,151532,592,1
HIX,franciscus,zoverall,0.006107717934480844,0.020145686258956665,0.006107717934480844,0.006627510937615232,703950,1801,552
HIX,franciscus,relevant,0.0075528700906344415,0.01299273485829377,0.0075528700906344415,0.007579870689026082,653900,1324,551
HIX,franciscus,irrelevant,0.0020964360587002098,0.04,0.0020964360587002098,0.00398406374501992,50050,477,1
HIX,ikazia,zoverall,0.004790419161676647,0.016766467065868266,0.004790419161676647,0.006487025948103793,181835,835,354
HIX,ikazia,relevant,0.0057306590257879654,0.02005730659025788,0.0057306590257879654,0.0077602674307545375,175180,698,353
HIX,ikazia,irrelevant,0.0,0.0,0.0,0.0,6655,137,1
HIX,laurentius,zoverall,0.002152852529601722,0.0023066277102875596,0.002152852529601722,0.0017043415859346967,421205,929,390
HIX,laurentius,relevant,0.002560819462227913,0.0027437351381013352,0.002560819462227913,0.0020273154075970976,362674,781,389
HIX,laurentius,irrelevant,0.0,0.0,0.0,0.0,58531,148,1
HIX,martini,zoverall,0.005852231163130944,0.043961036460940205,0.005852231163130944,0.007558495515701076,883832,1367,420
HIX,martini,relevant,0.007216494845360825,0.040412371134020623,0.007216494845360825,0.008684339715267551,836397,970,419
HIX,martini,irrelevant,0.0025188916876574307,0.052631578947368425,0.0025188916876574307,0.004807692307692307,47435,397,1
HIX,noordwest,zoverall,0.0035714285714285713,0.0540592877120337,0.0035714285714285713,0.005357971083368115,962561,1680,469
HIX,noordwest,relevant,0.0033277870216306157,0.04097702659310506,0.0033277870216306157,0.004313664022120941,903372,1202,468
HIX,noordwest,irrelevant,0.0041841004184100415,0.08695652173913043,0.0041841004184100415,0.007984031936127744,59189,478,1
HIX,rdgg,zoverall,0.0071174377224199285,0.006376037959667853,0.0071174377224199285,0.0059311981020166065,6375283,1124,430
HIX,rdgg,relevant,0.010012515644555695,0.008969545264914476,0.010012515644555695,0.008343763037129744,5752110,799,429
HIX,rdgg,irrelevant,0.0,0.0,0.0,0.0,623173,325,1
HIX,slingeland,zoverall,0.009776536312849162,0.24535702128511644,0.009776536312849162,0.01670060588452342,566029,2148,372
HIX,slingeland,relevant,0.006352567496029645,0.23919181224633845,0.006352567496029645,0.010480169068814604,496853,1889,371
HIX,slingeland,irrelevant,0.03474903474903475,0.2903225806451613,0.03474903474903475,0.06206896551724139,69176,259,1
HIX,viecuri,zoverall,0.010789602746444336,0.05370152095470517,0.010789602746444336,0.01522111605547002,548742,2039,496
HIX,viecuri,relevant,0.013218770654329148,0.044558758246294676,0.013218770654329148,0.01798899130229356,496228,1513,495
HIX,viecuri,irrelevant,0.0038022813688212928,0.08,0.0038022813688212928,0.007259528130671506,52514,526,1
HIX,zgt,zoverall,0.006220095693779904,0.04187685079671345,0.006220095693779904,0.007864551495104639,399213,2090,547
HIX,zgt,relevant,0.008316008316008316,0.037054737758963105,0.008316008316008316,0.010044331033836281,313180,1443,546
HIX,zgt,irrelevant,0.0015455950540958269,0.052631578947368425,0.0015455950540958269,0.0030030030030030025,86033,647,1
