ehr_name,hospital_name,relevance,accuracy,precision,recall,f1,num_records,support,group_count
EPIC,8,overall,0.003,0.083,0.003,0.004,558381,1358,412
EPIC,8,relevant,0.004,0.004,0.004,0.004,298435,811,411
EPIC,8,irrelevant,0.002,0.200,0.002,0.004,259946,547,1
EPIC,20,overall,0.001,0.121,0.001,0.001,3744393,1768,407
EPIC,20,relevant,0.001,0.000,0.001,0.001,436502,703,406
EPIC,20,irrelevant,0.001,0.200,0.001,0.002,3307891,1065,1
EPIC,23,overall,0.001,0.001,0.001,0.001,248079,943,344
EPIC,23,relevant,0.002,0.001,0.002,0.001,202252,648,343
EPIC,23,irrelevant,0.000,0.000,0.000,0.000,45827,295,1
EPIC,24,overall,0.002,0.013,0.002,0.003,1316616,3310,560
EPIC,24,relevant,0.003,0.021,0.003,0.005,863651,2108,559
EPIC,24,irrelevant,0.000,0.000,0.000,0.000,452965,1202,1
HIX,4,overall,0.000,0.000,0.000,0.000,368443,747,339
HIX,4,relevant,0.000,0.000,0.000,0.000,341248,576,338
HIX,4,irrelevant,0.000,0.000,0.000,0.000,27195,171,1
HIX,5,overall,0.000,0.024,0.000,0.001,1644890,2390,579
HIX,5,relevant,0.000,0.000,0.000,0.000,1520215,1810,578
HIX,5,irrelevant,0.002,0.100,0.002,0.003,124675,580,1
HIX,6,overall,0.002,0.001,0.002,0.001,1269599,1949,544
HIX,6,relevant,0.002,0.001,0.002,0.001,1138629,1474,543
HIX,6,irrelevant,0.000,0.000,0.000,0.000,130970,475,1
HIX,9,overall,0.001,0.001,0.001,0.001,638739,1371,518
HIX,9,relevant,0.001,0.001,0.001,0.001,592684,997,517
HIX,9,irrelevant,0.000,0.000,0.000,0.000,46055,374,1
HIX,12,overall,0.000,0.000,0.000,0.000,158359,744,341
HIX,12,relevant,0.000,0.000,0.000,0.000,151780,616,340
HIX,12,irrelevant,0.000,0.000,0.000,0.000,6579,128,1
HIX,14,overall,0.001,0.000,0.001,0.001,381544,702,354
HIX,14,relevant,0.002,0.000,0.002,0.001,324613,578,353
HIX,14,irrelevant,0.000,0.000,0.000,0.000,56931,124,1
HIX,16,overall,0.000,0.000,0.000,0.000,841938,1199,400
HIX,16,relevant,0.000,0.000,0.000,0.000,797623,840,399
HIX,16,irrelevant,0.000,0.000,0.000,0.000,44315,359,1
HIX,18,overall,0.000,0.000,0.000,0.000,898561,1349,437
HIX,18,relevant,0.000,0.000,0.000,0.000,847506,970,436
HIX,18,irrelevant,0.000,0.000,0.000,0.000,51055,379,1
HIX,21,overall,0.000,0.000,0.000,0.000,6294671,972,405
HIX,21,relevant,0.000,0.000,0.000,0.000,5693104,694,404
HIX,21,irrelevant,0.000,0.000,0.000,0.000,601567,278,1
HIX,22,overall,0.001,0.026,0.001,0.002,524438,1282,338
HIX,22,relevant,0.000,0.000,0.000,0.000,457115,1079,337
HIX,22,irrelevant,0.005,0.167,0.005,0.010,67323,203,1
HIX,26,overall,0.001,0.002,0.001,0.001,500524,1731,480
HIX,26,relevant,0.001,0.003,0.001,0.001,451966,1267,479
HIX,26,irrelevant,0.000,0.000,0.000,0.000,48558,464,1
HIX,28,overall,0.005,0.163,0.005,0.010,356144,1861,524
HIX,28,relevant,0.000,0.000,0.000,0.000,275628,1284,523
HIX,28,irrelevant,0.017,0.526,0.017,0.034,80516,577,1
MV,0,overall,0.000,0.000,0.000,0.000,944380,1016,308
MV,0,relevant,0.000,0.000,0.000,0.000,659287,463,307
MV,0,irrelevant,0.000,0.000,0.000,0.000,285093,553,1
MV,2,overall,0.003,0.222,0.003,0.004,49781482,1433,405
MV,2,relevant,0.004,0.005,0.004,0.004,40918437,488,404
MV,2,irrelevant,0.002,0.333,0.002,0.004,8863045,945,1
MV,3,overall,0.000,0.000,0.000,0.000,634168,434,140
MV,3,relevant,0.000,0.000,0.000,0.000,615229,203,139
MV,3,irrelevant,0.000,0.000,0.000,0.000,18939,231,1
MV,10,overall,0.001,0.123,0.001,0.002,35477282,878,239
MV,10,relevant,0.000,0.000,0.000,0.000,29708274,337,238
MV,10,irrelevant,0.002,0.200,0.002,0.004,5769008,541,1
MV,11,overall,0.001,0.151,0.001,0.002,3346565,1121,367
MV,11,relevant,0.000,0.000,0.000,0.000,2885602,442,366
MV,11,irrelevant,0.001,0.250,0.001,0.003,460963,679,1
MV,13,overall,0.001,0.001,0.001,0.001,19910394,723,188
MV,13,relevant,0.004,0.004,0.004,0.004,16638231,238,187
MV,13,irrelevant,0.000,0.000,0.000,0.000,3272163,485,1
MV,15,overall,0.002,0.006,0.002,0.003,30439490,854,268
MV,15,relevant,0.006,0.014,0.006,0.007,27496661,362,267
MV,15,irrelevant,0.000,0.000,0.000,0.000,2942829,492,1
MV,17,overall,0.002,0.296,0.002,0.003,31470295,1727,355
MV,17,relevant,0.002,0.007,0.002,0.003,25118928,458,354
MV,17,irrelevant,0.002,0.400,0.002,0.003,6351367,1269,1
MV,25,overall,0.001,0.001,0.001,0.001,1191091,767,228
MV,25,relevant,0.003,0.002,0.003,0.002,942886,286,227
MV,25,irrelevant,0.000,0.000,0.000,0.000,248205,481,1
MV,29,overall,0.001,0.002,0.001,0.001,1740652,1234,490
MV,29,relevant,0.001,0.004,0.001,0.002,1419359,679,489
MV,29,irrelevant,0.000,0.000,0.000,0.000,321293,555,1
