,accuracy,precision,recall,f1,num_records,support,group_count
zoverall,0.7706958710291817,0.7444833453678413,0.7706958710291817,0.737485002712713,214099875,58804,1521
relevant,0.6262857522065167,0.7288498641127186,0.6262857522065167,0.6457181851904739,172012612,30138,1520
irrelevant,0.922521453987302,0.7609196063762445,0.922521453987302,0.8339640491958373,42087263,28666,1
