ehr_name,hospital_name,relevance,accuracy,precision,recall,f1,num_records,support,group_count
EPIC,etz,zoverall,0.066,0.168,0.066,0.075,1719517,4153,518
EPIC,etz,relevant,0.153,0.166,0.153,0.139,947629,1291,517
EPIC,etz,irrelevant,0.027,0.168,0.027,0.046,771888,2862,1
EPIC,radboud,zoverall,0.064,0.389,0.064,0.087,8587663,6958,567
EPIC,radboud,relevant,0.141,0.107,0.141,0.100,1113408,1263,566
EPIC,radboud,irrelevant,0.046,0.451,0.046,0.084,7474255,5695,1
EPIC,spaarnegasthuis,zoverall,0.075,0.195,0.075,0.080,912806,2705,443
EPIC,spaarnegasthuis,relevant,0.157,0.133,0.157,0.132,448969,983,442
EPIC,spaarnegasthuis,irrelevant,0.028,0.230,0.028,0.051,463837,1722,1
EPIC,stantonius,zoverall,0.082,0.194,0.082,0.088,5824574,6961,677
EPIC,stantonius,relevant,0.161,0.147,0.161,0.144,3089565,2784,676
EPIC,stantonius,irrelevant,0.029,0.225,0.029,0.051,2735009,4177,1
HIX,bovenij,zoverall,0.072,0.073,0.072,0.068,405011,1048,377
HIX,bovenij,relevant,0.078,0.082,0.078,0.074,375534,798,376
HIX,bovenij,irrelevant,0.052,0.044,0.052,0.048,29477,250,1
HIX,catharina,zoverall,0.145,0.152,0.145,0.140,2089220,4969,615
HIX,catharina,relevant,0.163,0.175,0.163,0.159,1886435,3992,614
HIX,catharina,irrelevant,0.071,0.058,0.071,0.064,202785,977,1
HIX,cwz,zoverall,0.109,0.148,0.109,0.110,1712149,3281,587
HIX,cwz,relevant,0.128,0.179,0.128,0.129,1526731,2538,586
HIX,cwz,irrelevant,0.044,0.041,0.044,0.043,185418,743,1
HIX,franciscus,zoverall,0.083,0.109,0.083,0.079,782718,2327,554
HIX,franciscus,relevant,0.097,0.132,0.097,0.092,722381,1729,553
HIX,franciscus,irrelevant,0.042,0.045,0.042,0.043,60337,598,1
HIX,ikazia,zoverall,0.074,0.115,0.074,0.077,182295,852,355
HIX,ikazia,relevant,0.084,0.135,0.084,0.089,175636,711,354
HIX,ikazia,irrelevant,0.021,0.014,0.021,0.017,6659,141,1
HIX,laurentius,zoverall,0.069,0.075,0.069,0.065,465640,1063,390
HIX,laurentius,relevant,0.077,0.087,0.077,0.074,405207,879,389
HIX,laurentius,irrelevant,0.027,0.018,0.027,0.022,60433,184,1
HIX,martini,zoverall,0.087,0.126,0.087,0.091,966008,1468,423
HIX,martini,relevant,0.086,0.127,0.086,0.087,918350,1058,422
HIX,martini,irrelevant,0.088,0.123,0.088,0.103,47658,410,1
HIX,noordwest,zoverall,0.108,0.126,0.108,0.106,1022971,1937,471
HIX,noordwest,relevant,0.119,0.137,0.119,0.111,958785,1340,470
HIX,noordwest,irrelevant,0.085,0.102,0.085,0.093,64186,597,1
HIX,rdgg,zoverall,0.072,0.099,0.072,0.076,6429215,1188,432
HIX,rdgg,relevant,0.075,0.097,0.075,0.073,5800386,831,431
HIX,rdgg,irrelevant,0.067,0.105,0.067,0.082,628829,357,1
HIX,slingeland,zoverall,0.182,0.261,0.182,0.203,601962,2675,372
HIX,slingeland,relevant,0.195,0.289,0.195,0.222,529839,2353,371
HIX,slingeland,irrelevant,0.084,0.050,0.084,0.062,72123,322,1
HIX,viecuri,zoverall,0.124,0.213,0.124,0.118,556477,2100,499
