ehr_name,hospital_name,relevance,accuracy,precision,recall,f1,num_records,support,group_count
EPIC,etz,zoverall,0.002,0.005,0.002,0.002,501227,1244,393
EPIC,etz,relevant,0.003,0.008,0.003,0.004,252546,756,392
EPIC,etz,irrelevant,0.000,0.000,0.000,0.000,248681,488,1
EPIC,radboud,zoverall,0.003,0.008,0.003,0.003,2527659,1515,384
EPIC,radboud,relevant,0.006,0.018,0.006,0.006,333718,636,383
EPIC,radboud,irrelevant,0.000,0.000,0.000,0.000,2193941,879,1
EPIC,spaarnegasthuis,zoverall,0.002,0.005,0.002,0.003,211578,851,325
EPIC,spaarnegasthuis,relevant,0.003,0.007,0.003,0.004,172205,598,324
EPIC,spaarnegasthuis,irrelevant,0.000,0.000,0.000,0.000,39373,253,1
EPIC,stantonius,zoverall,0.002,0.107,0.002,0.003,1121087,3057,536
EPIC,stantonius,relevant,0.003,0.026,0.003,0.004,691508,1955,535
EPIC,stantonius,irrelevant,0.001,0.250,0.001,0.002,429579,1102,1
HIX,bovenij,zoverall,0.001,0.001,0.001,0.001,352477,702,321
HIX,bovenij,relevant,0.002,0.002,0.002,0.002,325391,538,320
HIX,bovenij,irrelevant,0.000,0.000,0.000,0.000,27086,164,1
HIX,catharina,zoverall,0.000,0.001,0.000,0.001,1617496,2193,566
HIX,catharina,relevant,0.001,0.001,0.001,0.001,1494853,1651,565
HIX,catharina,irrelevant,0.000,0.000,0.000,0.000,122643,542,1
HIX,cwz,zoverall,0.001,0.004,0.001,0.002,1241664,1814,528
HIX,cwz,relevant,0.001,0.006,0.001,0.002,1112837,1367,527
HIX,cwz,irrelevant,0.000,0.000,0.000,0.000,128827,447,1
HIX,franciscus,zoverall,0.001,0.002,0.001,0.001,629440,1294,503
HIX,franciscus,relevant,0.001,0.002,0.001,0.001,583655,935,502
HIX,franciscus,irrelevant,0.000,0.000,0.000,0.000,45785,359,1
HIX,ikazia,zoverall,0.001,0.001,0.001,0.001,146258,711,333
HIX,ikazia,relevant,0.002,0.002,0.002,0.002,144772,586,332
HIX,ikazia,irrelevant,0.000,0.000,0.000,0.000,1486,125,1
HIX,laurentius,zoverall,0.002,0.002,0.002,0.002,375902,653,344
HIX,laurentius,relevant,0.002,0.002,0.002,0.002,319124,533,343
HIX,laurentius,irrelevant,0.000,0.000,0.000,0.000,56778,120,1
HIX,martini,zoverall,0.000,0.000,0.000,0.000,816254,1129,392
HIX,martini,relevant,0.000,0.000,0.000,0.000,772759,783,391
HIX,martini,irrelevant,0.000,0.000,0.000,0.000,43495,346,1
HIX,noordwest,zoverall,0.001,0.000,0.001,0.001,864975,1279,426
HIX,noordwest,relevant,0.001,0.001,0.001,0.001,814030,915,425
HIX,noordwest,irrelevant,0.000,0.000,0.000,0.000,50945,364,1
HIX,rdgg,zoverall,0.003,0.003,0.003,0.003,6238460,923,390
HIX,rdgg,relevant,0.005,0.004,0.005,0.004,5637113,653,389
HIX,rdgg,irrelevant,0.000,0.000,0.000,0.000,601347,270,1
HIX,slingeland,zoverall,0.001,0.001,0.001,0.001,507341,1155,329
HIX,slingeland,relevant,0.001,0.001,0.001,0.001,440165,968,328
HIX,slingeland,irrelevant,0.000,0.000,0.000,0.000,67176,187,1
HIX,viecuri,zoverall,0.000,0.000,0.000,0.000,495214,1611,471
HIX,viecuri,relevant,0.000,0.000,0.000,0.000,447109,1172,470
HIX,viecuri,irrelevant,0.000,0.000,0.000,0.000,48105,439,1
HIX,zgt,zoverall,0.001,0.001,0.001,0.001,339117,1784,510
HIX,zgt,relevant,0.001,0.001,0.001,0.001,259371,1222,509
HIX,zgt,irrelevant,0.000,0.000,0.000,0.000,79746,562,1
MV,albertschweitzer,zoverall,0.000,0.000,0.000,0.000,907120,963,302
MV,albertschweitzer,relevant,0.000,0.000,0.000,0.000,658530,445,301
MV,albertschweitzer,irrelevant,0.000,0.000,0.000,0.000,248590,518,1
MV,amphia,zoverall,0.002,0.332,0.002,0.003,46524607,1388,392
MV,amphia,relevant,0.004,0.006,0.004,0.005,38055346,472,391
MV,amphia,irrelevant,0.001,0.500,0.001,0.002,8469261,916,1
MV,antoniuszorggroep,zoverall,0.002,0.005,0.002,0.003,633764,414,137
MV,antoniuszorggroep,relevant,0.005,0.010,0.005,0.007,615047,199,136
MV,antoniuszorggroep,irrelevant,0.000,0.000,0.000,0.000,18717,215,1
MV,geldersevallei,zoverall,0.000,0.000,0.000,0.000,34455957,848,234
MV,geldersevallei,relevant,0.000,0.000,0.000,0.000,29020151,327,233
MV,geldersevallei,irrelevant,0.000,0.000,0.000,0.000,5435806,521,1
MV,haga,zoverall,0.000,0.000,0.000,0.000,3296120,1081,362
MV,haga,relevant,0.000,0.000,0.000,0.000,2839771,433,361
MV,haga,irrelevant,0.000,0.000,0.000,0.000,456349,648,1
MV,jeroenbosch,zoverall,0.000,0.000,0.000,0.000,19465376,702,184
MV,jeroenbosch,relevant,0.000,0.000,0.000,0.000,16195040,229,183
MV,jeroenbosch,irrelevant,0.000,0.000,0.000,0.000,3270336,473,1
MV,maasstad,zoverall,0.002,0.002,0.002,0.002,29588927,820,261
MV,maasstad,relevant,0.006,0.004,0.006,0.004,26678952,350,260
MV,maasstad,irrelevant,0.000,0.000,0.000,0.000,2909975,470,1
MV,mst,zoverall,0.000,0.000,0.000,0.000,31351713,1670,351
MV,mst,relevant,0.000,0.000,0.000,0.000,25004062,452,350
MV,mst,irrelevant,0.000,0.000,0.000,0.000,6347651,1218,1
MV,umcu,zoverall,0.003,0.002,0.003,0.003,1163372,694,213
MV,umcu,relevant,0.008,0.006,0.008,0.007,933408,260,212
MV,umcu,irrelevant,0.000,0.000,0.000,0.000,229964,434,1
MV,zuyderland,zoverall,0.001,0.002,0.001,0.001,1730397,1195,481
MV,zuyderland,relevant,0.002,0.003,0.002,0.002,1413934,663,480
MV,zuyderland,irrelevant,0.000,0.000,0.000,0.000,316463,532,1
