ehr_name,hospital_name,relevance,accuracy,precision,recall,f1,num_records,support,group_count
EPIC,etz,zoverall,0.03861003861003861,0.07046332046332046,0.03861003861003861,0.04181997123173594,1084328,259,112
EPIC,etz,relevant,0.06535947712418301,0.119281045751634,0.06535947712418301,0.07079328463411509,765178,153,111
EPIC,etz,irrelevant,0.0,0.0,0.0,0.0,319150,106,1
EPIC,radboud,zoverall,0.04642166344294004,0.15427067022811702,0.04642166344294004,0.04511139945375922,5278405,517,159
EPIC,radboud,relevant,0.0821917808219178,0.06180691454664058,0.0821917808219178,0.05625350043158262,806808,219,158
EPIC,radboud,irrelevant,0.020134228187919462,0.22222222222222218,0.020134228187919462,0.03692307692307692,4471597,298,1
EPIC,spaarnegasthuis,zoverall,0.05263157894736842,0.07744628952059293,0.05263157894736842,0.052762070465419746,450500,209,99
EPIC,spaarnegasthuis,relevant,0.06521739130434782,0.05676328502415458,0.06521739130434782,0.056521739130434775,283646,138,98
EPIC,spaarnegasthuis,irrelevant,0.028169014084507043,0.11764705882352942,0.028169014084507043,0.045454545454545456,166854,71,1
EPIC,stantonius,zoverall,0.027659574468085105,0.061560681567246575,0.027659574468085105,0.028511559362623184,4081816,470,155
EPIC,stantonius,relevant,0.03728813559322034,0.046495352651722256,0.03728813559322034,0.033440947000269027,2649922,295,154
EPIC,stantonius,irrelevant,0.011428571428571429,0.08695652173913043,0.011428571428571429,0.020202020202020204,1431894,175,1
HIX,bovenij,zoverall,0.045871559633027525,0.045871559633027525,0.045871559633027525,0.04464831804281346,271520,109,98
HIX,bovenij,relevant,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.046349206349206355,262407,105,97
HIX,bovenij,irrelevant,0.0,0.0,0.0,0.0,9113,4,1
HIX,catharina,zoverall,0.02702702702702703,0.10810810810810811,0.02702702702702703,0.033558558558558556,1221360,185,123
HIX,catharina,relevant,0.03164556962025317,0.12658227848101267,0.03164556962025317,0.03929324894514768,1177698,158,122
HIX,catharina,irrelevant,0.0,0.0,0.0,0.0,43662,27,1
HIX,cwz,zoverall,0.017543859649122806,0.013888888888888888,0.017543859649122806,0.014885699096225414,1001189,171,131
HIX,cwz,relevant,0.0189873417721519,0.015031645569620253,0.0189873417721519,0.01611047180667434,950335,158,130
HIX,cwz,irrelevant,0.0,0.0,0.0,0.0,50854,13,1
HIX,franciscus,zoverall,0.043010752688172046,0.050179211469534045,0.043010752688172046,0.04211469534050179,526916,186,142
HIX,franciscus,relevant,0.046242774566473986,0.05394990366088631,0.046242774566473986,0.04527938342967244,500017,173,141
HIX,franciscus,irrelevant,0.0,0.0,0.0,0.0,26899,13,1
HIX,ikazia,zoverall,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08163265306122448,103869,49,46
HIX,ikazia,relevant,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08163265306122448,103869,49,46
HIX,laurentius,zoverall,0.029411764705882353,0.024509803921568627,0.029411764705882353,0.0261437908496732,284464,102,90
HIX,laurentius,relevant,0.03125,0.026041666666666668,0.03125,0.027777777777777776,266093,96,89
HIX,laurentius,irrelevant,0.0,0.0,0.0,0.0,18371,6,1
HIX,martini,zoverall,0.07065217391304347,0.16998792270531402,0.07065217391304347,0.09577147401908802,658020,184,116
HIX,martini,relevant,0.07453416149068323,0.18633540372670807,0.07453416149068323,0.10248447204968944,632942,161,115
HIX,martini,irrelevant,0.043478260869565216,0.05555555555555555,0.043478260869565216,0.04878048780487805,25078,23,1
HIX,noordwest,zoverall,0.006024096385542169,0.006024096385542169,0.006024096385542169,0.006024096385542169,736008,166,130
