ehr_name,hospital_name,relevance,accuracy,precision,recall,f1,num_records,support,group_count
EPIC,etz,zoverall,0.012,0.012,0.012,0.012,356551,84,54
EPIC,etz,relevant,0.016,0.016,0.016,0.016,263063,64,53
EPIC,etz,irrelevant,0.000,0.000,0.000,0.000,93488,20,1
EPIC,radboud,zoverall,0.000,0.000,0.000,0.000,1222366,130,73
EPIC,radboud,relevant,0.000,0.000,0.000,0.000,335042,78,72
EPIC,radboud,irrelevant,0.000,0.000,0.000,0.000,887324,52,1
EPIC,spaarnegasthuis,zoverall,0.015,0.030,0.015,0.020,154841,67,43
EPIC,spaarnegasthuis,relevant,0.022,0.043,0.022,0.029,116592,46,42
EPIC,spaarnegasthuis,irrelevant,0.000,0.000,0.000,0.000,38249,21,1
EPIC,stantonius,zoverall,0.004,0.009,0.004,0.006,1172382,235,87
EPIC,stantonius,relevant,0.006,0.011,0.006,0.007,823166,180,86
EPIC,stantonius,irrelevant,0.000,0.000,0.000,0.000,349216,55,1
HIX,bovenij,zoverall,0.000,0.000,0.000,0.000,210499,72,64
HIX,bovenij,relevant,0.000,0.000,0.000,0.000,202208,70,63
HIX,bovenij,irrelevant,0.000,0.000,0.000,0.000,8291,2,1
HIX,catharina,zoverall,0.000,0.000,0.000,0.000,997802,102,88
HIX,catharina,relevant,0.000,0.000,0.000,0.000,988977,94,87
HIX,catharina,irrelevant,0.000,0.000,0.000,0.000,8825,8,1
HIX,cwz,zoverall,0.000,0.000,0.000,0.000,771993,104,92
HIX,cwz,relevant,0.000,0.000,0.000,0.000,753597,98,91
HIX,cwz,irrelevant,0.000,0.000,0.000,0.000,18396,6,1
HIX,franciscus,zoverall,0.008,0.016,0.008,0.011,433546,125,98
HIX,franciscus,relevant,0.009,0.017,0.009,0.011,412353,117,97
HIX,franciscus,irrelevant,0.000,0.000,0.000,0.000,21193,8,1
HIX,ikazia,zoverall,0.000,0.000,0.000,0.000,74349,26,26
HIX,ikazia,relevant,0.000,0.000,0.000,0.000,74349,26,26
HIX,laurentius,zoverall,0.000,0.000,0.000,0.000,217416,69,60
HIX,laurentius,relevant,0.000,0.000,0.000,0.000,207154,65,59
HIX,laurentius,irrelevant,0.000,0.000,0.000,0.000,10262,4,1
HIX,martini,zoverall,0.008,0.079,0.008,0.015,551095,121,89
HIX,martini,relevant,0.000,0.000,0.000,0.000,533401,102,88
HIX,martini,irrelevant,0.053,0.500,0.053,0.095,17694,19,1
HIX,noordwest,zoverall,0.009,0.009,0.009,0.009,608679,116,95
HIX,noordwest,relevant,0.009,0.009,0.009,0.009,579110,107,94
HIX,noordwest,irrelevant,0.000,0.000,0.000,0.000,29569,9,1
HIX,rdgg,zoverall,0.000,0.000,0.000,0.000,3959127,83,66
HIX,rdgg,relevant,0.000,0.000,0.000,0.000,3411121,73,65
HIX,rdgg,irrelevant,0.000,0.000,0.000,0.000,548006,10,1
HIX,slingeland,zoverall,0.000,0.000,0.000,0.000,259397,59,51
HIX,slingeland,relevant,0.000,0.000,0.000,0.000,246793,55,50
HIX,slingeland,irrelevant,0.000,0.000,0.000,0.000,12604,4,1
HIX,viecuri,zoverall,0.000,0.000,0.000,0.000,349760,149,106
HIX,viecuri,relevant,0.000,0.000,0.000,0.000,340906,126,105
HIX,viecuri,irrelevant,0.000,0.000,0.000,0.000,8854,23,1
HIX,zgt,zoverall,0.011,0.011,0.011,0.011,188691,89,74
