,accuracy,precision,recall,f1,num_records,support,group_count
zoverall,0.023529411764705882,0.055887078431663684,0.023529411764705882,0.025202767354207956,172900393,4590,532
relevant,0.02798559157661402,0.05822195659536925,0.02798559157661402,0.028682725018453422,145555591,3609,531
irrelevant,0.007135575942915392,0.0472972972972973,0.007135575942915392,0.012400354295837024,27344802,981,1
