,accuracy,precision,recall,f1,num_records,support,group_count
zoverall,0.042096741550293464,0.08884766290714259,0.042096741550293464,0.04849154209147234,175431255,4941,542
relevant,0.048709076390737294,0.09914278639648848,0.048709076390737294,0.0541004513666715,147144683,3757,541
irrelevant,0.021114864864864864,0.056179775280898875,0.021114864864864864,0.03069367710251688,28286572,1184,1
