ehr_name,hospital_name,relevance,accuracy,precision,recall,f1,num_records,support,group_count
EPIC,etz,zoverall,0.669,0.586,0.669,0.601,1202100,317,116
EPIC,etz,relevant,0.394,0.505,0.394,0.421,787702,160,115
EPIC,etz,irrelevant,0.949,0.668,0.949,0.784,414398,157,1
EPIC,radboud,zoverall,0.685,0.679,0.685,0.672,5885240,628,170
EPIC,radboud,relevant,0.500,0.515,0.500,0.482,867179,238,169
EPIC,radboud,irrelevant,0.797,0.779,0.797,0.788,5018061,390,1
EPIC,spaarnegasthuis,zoverall,0.645,0.541,0.645,0.559,635094,251,103
EPIC,spaarnegasthuis,relevant,0.465,0.529,0.465,0.472,365178,157,102
EPIC,spaarnegasthuis,irrelevant,0.947,0.560,0.947,0.704,269916,94,1
EPIC,stantonius,zoverall,0.499,0.377,0.499,0.408,4805057,551,170
EPIC,stantonius,relevant,0.229,0.270,0.229,0.229,2788668,314,169
EPIC,stantonius,irrelevant,0.857,0.519,0.857,0.646,2016389,237,1
HIX,bovenij,zoverall,0.727,0.690,0.727,0.691,290854,121,102
HIX,bovenij,relevant,0.718,0.708,0.718,0.705,281741,117,101
HIX,bovenij,irrelevant,1.000,0.167,1.000,0.286,9113,4,1
HIX,catharina,zoverall,0.769,0.769,0.769,0.721,1347120,212,127
HIX,catharina,relevant,0.734,0.821,0.734,0.739,1303008,184,126
HIX,catharina,irrelevant,1.000,0.431,1.000,0.602,44112,28,1
HIX,cwz,zoverall,0.790,0.751,0.790,0.757,1132369,195,133
HIX,cwz,relevant,0.772,0.784,0.772,0.776,1081057,180,132
HIX,cwz,irrelevant,1.000,0.357,1.000,0.526,51312,15,1
HIX,franciscus,zoverall,0.696,0.642,0.696,0.649,570917,207,147
HIX,franciscus,relevant,0.675,0.672,0.675,0.671,544018,194,146
HIX,franciscus,irrelevant,1.000,0.191,1.000,0.321,26899,13,1
HIX,ikazia,zoverall,0.571,0.558,0.571,0.563,103869,49,46
HIX,ikazia,relevant,0.571,0.558,0.571,0.563,103869,49,46
HIX,laurentius,zoverall,0.812,0.765,0.812,0.776,311631,117,95
HIX,laurentius,relevant,0.802,0.791,0.802,0.795,293260,111,94
HIX,laurentius,irrelevant,1.000,0.273,1.000,0.429,18371,6,1
HIX,martini,zoverall,0.521,0.573,0.521,0.460,717908,194,117
HIX,martini,relevant,0.480,0.621,0.480,0.476,692830,171,116
HIX,martini,irrelevant,0.826,0.216,0.826,0.342,25078,23,1
HIX,noordwest,zoverall,0.733,0.702,0.733,0.694,804488,180,133
HIX,noordwest,relevant,0.715,0.737,0.715,0.714,766547,165,132
HIX,noordwest,irrelevant,0.933,0.311,0.933,0.467,37941,15,1
HIX,rdgg,zoverall,0.702,0.668,0.702,0.664,4101478,131,97
HIX,rdgg,relevant,0.698,0.710,0.698,0.689,3548318,116,96
HIX,rdgg,irrelevant,0.733,0.344,0.733,0.468,553160,15,1
HIX,slingeland,zoverall,0.813,0.754,0.813,0.769,351864,107,74
HIX,slingeland,relevant,0.798,0.783,0.798,0.785,332476,99,73
HIX,slingeland,irrelevant,1.000,0.400,1.000,0.571,19388,8,1
HIX,viecuri,zoverall,0.549,0.458,0.549,0.472,386331,193,135
