ehr_name,hospital_name,relevance,accuracy,precision,recall,f1,num_records,support,group_count
EPIC,1,overall,0.005,0.008,0.005,0.005,10594467,4678,759
EPIC,1,relevant,0.010,0.015,0.010,0.010,3611035,2381,758
EPIC,1,irrelevant,0.000,0.000,0.000,0.000,6983432,2297,1
EPIC,8,overall,0.004,0.085,0.004,0.006,1292983,2284,485
EPIC,8,relevant,0.003,0.007,0.003,0.004,803535,1197,484
EPIC,8,irrelevant,0.005,0.172,0.005,0.009,489448,1087,1
EPIC,20,overall,0.003,0.088,0.003,0.003,5858689,4202,538
EPIC,20,relevant,0.011,0.005,0.011,0.006,958364,1125,537
EPIC,20,irrelevant,0.001,0.118,0.001,0.001,4900325,3077,1
EPIC,23,overall,0.005,0.038,0.005,0.007,712121,1883,437
EPIC,23,relevant,0.008,0.026,0.008,0.012,409873,945,436
EPIC,23,irrelevant,0.001,0.050,0.001,0.002,302248,938,1
EPIC,24,overall,0.010,0.064,0.010,0.011,4480538,5022,660
EPIC,24,relevant,0.017,0.041,0.017,0.019,2967259,2721,659
EPIC,24,irrelevant,0.001,0.091,0.001,0.003,1513279,2301,1
EPIC,27,overall,0.009,0.092,0.009,0.009,11379041,3507,763
EPIC,27,relevant,0.012,0.014,0.012,0.010,3727507,1934,762
EPIC,27,irrelevant,0.004,0.188,0.004,0.007,7651534,1573,1
HIX,4,overall,0.003,0.022,0.003,0.004,398139,912,376
HIX,4,relevant,0.003,0.005,0.003,0.003,370097,712,375
HIX,4,irrelevant,0.005,0.083,0.005,0.009,28042,200,1
HIX,5,overall,0.005,0.012,0.005,0.005,1882798,3873,615
HIX,5,relevant,0.006,0.016,0.006,0.007,1731739,3056,614
HIX,5,irrelevant,0.000,0.000,0.000,0.000,151059,817,1
HIX,6,overall,0.004,0.012,0.004,0.005,1521532,2624,584
HIX,6,relevant,0.005,0.016,0.005,0.007,1368361,2010,583
HIX,6,irrelevant,0.000,0.000,0.000,0.000,153171,614,1
HIX,7,overall,0.005,0.041,0.005,0.006,6139247,4415,779
HIX,7,relevant,0.006,0.005,0.006,0.005,5811988,2825,778
HIX,7,irrelevant,0.004,0.105,0.004,0.007,327259,1590,1
HIX,9,overall,0.002,0.002,0.002,0.002,727609,1868,553
HIX,9,relevant,0.002,0.003,0.002,0.002,679262,1397,552
HIX,9,irrelevant,0.000,0.000,0.000,0.000,48347,471,1
HIX,12,overall,0.002,0.003,0.002,0.002,181797,846,355
HIX,12,relevant,0.003,0.003,0.003,0.002,175140,707,354
HIX,12,irrelevant,0.000,0.000,0.000,0.000,6657,139,1
HIX,14,overall,0.003,0.017,0.003,0.004,446562,922,390
HIX,14,relevant,0.004,0.020,0.004,0.004,388540,772,389
HIX,14,irrelevant,0.000,0.000,0.000,0.000,58022,150,1
HIX,16,overall,0.005,0.007,0.005,0.004,921925,1381,421
HIX,16,relevant,0.007,0.010,0.007,0.006,874293,978,420
HIX,16,irrelevant,0.000,0.000,0.000,0.000,47632,403,1
HIX,18,overall,0.004,0.004,0.004,0.003,1005693,1719,471
HIX,18,relevant,0.006,0.006,0.006,0.005,947697,1232,470
HIX,18,irrelevant,0.000,0.000,0.000,0.000,57996,487,1
HIX,21,overall,0.005,0.003,0.005,0.003,6392393,1129,432
HIX,21,relevant,0.007,0.005,0.007,0.005,5773818,806,431
HIX,21,irrelevant,0.000,0.000,0.000,0.000,618575,323,1
HIX,22,overall,0.054,0.313,0.054,0.081,579547,2195,370
HIX,22,relevant,0.061,0.350,0.061,0.090,511034,1961,369
HIX,22,irrelevant,0.000,0.000,0.000,0.000,68513,234,1
HIX,26,overall,0.007,0.030,0.007,0.008,551171,2050,499
HIX,26,relevant,0.009,0.026,0.009,0.009,497393,1524,498
HIX,26,irrelevant,0.002,0.042,0.002,0.004,53778,526,1
HIX,28,overall,0.007,0.005,0.007,0.004,404658,2098,550
HIX,28,relevant,0.010,0.007,0.010,0.006,321353,1457,549
HIX,28,irrelevant,0.000,0.000,0.000,0.000,83305,641,1
MV,0,overall,0.007,0.056,0.007,0.007,1046312,1169,325
MV,0,relevant,0.014,0.023,0.014,0.012,700209,517,324
MV,0,irrelevant,0.002,0.083,0.002,0.003,346103,652,1
MV,2,overall,0.006,0.080,0.006,0.006,51790783,1544,425
MV,2,relevant,0.015,0.018,0.015,0.013,42890495,522,424
MV,2,irrelevant,0.001,0.111,0.001,0.002,8900288,1022,1
MV,3,overall,0.019,0.101,0.019,0.021,674352,480,146
MV,3,relevant,0.038,0.048,0.038,0.039,653378,212,145
MV,3,irrelevant,0.004,0.143,0.004,0.007,20974,268,1
MV,10,overall,0.009,0.051,0.009,0.011,36071421,929,251
MV,10,relevant,0.020,0.034,0.020,0.024,30293491,356,250
MV,10,irrelevant,0.002,0.062,0.002,0.003,5777930,573,1
MV,11,overall,0.008,0.126,0.008,0.009,3541675,1232,389
MV,11,relevant,0.016,0.013,0.016,0.014,3007148,485,388
MV,11,irrelevant,0.003,0.200,0.003,0.005,534527,747,1
MV,13,overall,0.005,0.004,0.005,0.004,20056627,786,194
MV,13,relevant,0.016,0.012,0.016,0.013,16768821,255,193
MV,13,irrelevant,0.000,0.000,0.000,0.000,3287806,531,1
MV,15,overall,0.003,0.003,0.003,0.003,31868935,913,285
MV,15,relevant,0.008,0.008,0.008,0.007,28918444,387,284
MV,15,irrelevant,0.000,0.000,0.000,0.000,2950491,526,1
MV,17,overall,0.005,0.172,0.005,0.006,32466164,1846,367
MV,17,relevant,0.014,0.030,0.014,0.016,26092308,483,366
MV,17,irrelevant,0.001,0.222,0.001,0.003,6373856,1363,1
MV,19,overall,0.004,0.004,0.004,0.004,10884778,2051,476
MV,19,relevant,0.015,0.012,0.015,0.013,4981494,611,475
MV,19,irrelevant,0.000,0.000,0.000,0.000,5903284,1440,1
MV,25,overall,0.009,0.007,0.009,0.008,1332890,876,254
MV,25,relevant,0.025,0.019,0.025,0.021,1044861,319,253
MV,25,irrelevant,0.000,0.000,0.000,0.000,288029,557,1
MV,29,overall,0.009,0.104,0.009,0.009,1830841,1362,513
MV,29,relevant,0.012,0.009,0.012,0.009,1497808,734,512
MV,29,irrelevant,0.005,0.214,0.005,0.009,333033,628,1
