,accuracy,precision,recall,f1,num_records,support,group_count
zoverall,0.025339672954555074,0.04962326115016367,0.025339672954555074,0.021162649926581047,252500582,70877,1680
relevant,0.041551906779661016,0.03257653805804932,0.041551906779661016,0.028785429871740785,189911347,37760,1679
irrelevant,0.00685448561161941,0.06905993306966839,0.00685448561161941,0.012471157015712558,62589235,33117,1
