,accuracy,precision,recall,f1,num_records,support,group_count
overall,0.0022913006950278773,0.044384685325193705,0.0022913006950278773,0.002227613121642118,232820413,52372,1676
relevant,0.0033351505628066574,0.005733676069130707,0.0033351505628066574,0.0027226823165095925,180660293,31183,1675
irrelevant,0.0007551087828590306,0.10126582278481013,0.0007551087828590306,0.0014990396777064693,52160120,21189,1
