,accuracy,precision,recall,f1,num_records,support,group_count
zoverall,0.007533390354628594,0.03417671537612406,0.007533390354628594,0.007376109946539385,247035688,60796,1680
relevant,0.012189133762745155,0.01639789243986841,0.012189133762745155,0.010921534928959227,188776745,34621,1679
irrelevant,0.0013753581661891117,0.0576923076923077,0.0013753581661891117,0.0026866674129631704,58258943,26175,1
