ehr_name,hospital_name,relevance,accuracy,precision,recall,f1,num_records,support,group_count
EPIC,1,overall,0.002,0.001,0.002,0.001,6448927,3331,725
EPIC,1,relevant,0.003,0.002,0.003,0.002,3137460,1956,724
EPIC,1,irrelevant,0.000,0.000,0.000,0.000,3311467,1375,1
EPIC,8,overall,0.004,0.046,0.004,0.006,757214,1445,432
EPIC,8,relevant,0.007,0.074,0.007,0.009,456081,898,431
EPIC,8,irrelevant,0.000,0.000,0.000,0.000,301133,547,1
EPIC,20,overall,0.000,0.000,0.000,0.000,2505692,1904,475
EPIC,20,relevant,0.000,0.000,0.000,0.000,586483,864,474
EPIC,20,irrelevant,0.000,0.000,0.000,0.000,1919209,1040,1
EPIC,23,overall,0.002,0.002,0.002,0.002,295026,1103,381
EPIC,23,relevant,0.003,0.003,0.003,0.003,205765,784,380
EPIC,23,irrelevant,0.000,0.000,0.000,0.000,89261,319,1
EPIC,24,overall,0.003,0.012,0.003,0.003,2336618,3703,608
EPIC,24,relevant,0.005,0.018,0.005,0.005,1905359,2438,607
EPIC,24,irrelevant,0.000,0.000,0.000,0.000,431259,1265,1
EPIC,27,overall,0.004,0.006,0.004,0.004,8359717,2289,720
EPIC,27,relevant,0.006,0.009,0.006,0.006,2879369,1480,719
EPIC,27,irrelevant,0.000,0.000,0.000,0.000,5480348,809,1
HIX,4,overall,0.001,0.001,0.001,0.001,357393,763,355
HIX,4,relevant,0.002,0.001,0.002,0.001,330493,595,354
HIX,4,irrelevant,0.000,0.000,0.000,0.000,26900,168,1
HIX,5,overall,0.000,0.000,0.000,0.000,1664273,2576,600
HIX,5,relevant,0.001,0.001,0.001,0.001,1543956,1919,599
HIX,5,irrelevant,0.000,0.000,0.000,0.000,120317,657,1
HIX,6,overall,0.001,0.000,0.001,0.000,1350374,2072,568
HIX,6,relevant,0.001,0.000,0.001,0.001,1216466,1558,567
HIX,6,irrelevant,0.000,0.000,0.000,0.000,133908,514,1
HIX,7,overall,0.002,0.001,0.002,0.002,5522725,3431,751
HIX,7,relevant,0.003,0.002,0.003,0.002,5291131,2196,750
HIX,7,irrelevant,0.000,0.000,0.000,0.000,231594,1235,1
HIX,9,overall,0.001,0.000,0.001,0.000,657205,1467,533
HIX,9,relevant,0.001,0.000,0.001,0.000,612476,1073,532
HIX,9,irrelevant,0.000,0.000,0.000,0.000,44729,394,1
HIX,12,overall,0.000,0.000,0.000,0.000,174227,790,347
HIX,12,relevant,0.000,0.000,0.000,0.000,167793,661,346
HIX,12,irrelevant,0.000,0.000,0.000,0.000,6434,129,1
HIX,14,overall,0.000,0.000,0.000,0.000,404381,791,381
HIX,14,relevant,0.000,0.000,0.000,0.000,346824,657,380
HIX,14,irrelevant,0.000,0.000,0.000,0.000,57557,134,1
HIX,16,overall,0.000,0.000,0.000,0.000,828473,1264,415
HIX,16,relevant,0.000,0.000,0.000,0.000,783284,895,414
HIX,16,irrelevant,0.000,0.000,0.000,0.000,45189,369,1
HIX,18,overall,0.001,0.076,0.001,0.003,921238,1427,455
HIX,18,relevant,0.001,0.028,0.001,0.002,871491,1033,454
HIX,18,irrelevant,0.003,0.200,0.003,0.005,49747,394,1
HIX,21,overall,0.001,0.001,0.001,0.001,6273732,946,394
HIX,21,relevant,0.001,0.001,0.001,0.001,5674548,683,393
HIX,21,irrelevant,0.000,0.000,0.000,0.000,599184,263,1
HIX,22,overall,0.000,0.000,0.000,0.000,525743,1396,345
HIX,22,relevant,0.000,0.000,0.000,0.000,462648,1224,344
HIX,22,irrelevant,0.000,0.000,0.000,0.000,63095,172,1
HIX,26,overall,0.000,0.000,0.000,0.000,518926,1784,494
HIX,26,relevant,0.000,0.000,0.000,0.000,472440,1316,493
HIX,26,irrelevant,0.000,0.000,0.000,0.000,46486,468,1
HIX,28,overall,0.002,0.006,0.002,0.002,362076,1900,534
HIX,28,relevant,0.002,0.008,0.002,0.003,282765,1325,533
HIX,28,irrelevant,0.000,0.000,0.000,0.000,79311,575,1
MV,0,overall,0.000,0.000,0.000,0.000,883219,995,319
MV,0,relevant,0.000,0.000,0.000,0.000,616831,493,318
MV,0,irrelevant,0.000,0.000,0.000,0.000,266388,502,1
MV,2,overall,0.001,0.001,0.001,0.001,47142566,1360,414
MV,2,relevant,0.002,0.002,0.002,0.002,39495653,499,413
MV,2,irrelevant,0.000,0.000,0.000,0.000,7646913,861,1
MV,3,overall,0.002,0.001,0.002,0.002,611970,428,136
