ehr_name,hospital_name,relevance,accuracy,precision,recall,f1,num_records,support,group_count
EPIC,1,overall,0.002,0.095,0.002,0.002,9383331,4023,756
EPIC,1,relevant,0.003,0.007,0.003,0.003,3466310,2183,755
EPIC,1,irrelevant,0.001,0.200,0.001,0.001,5917021,1840,1
EPIC,8,overall,0.001,0.051,0.001,0.002,916033,1770,458
EPIC,8,relevant,0.001,0.001,0.001,0.001,580054,1057,457
EPIC,8,irrelevant,0.001,0.125,0.001,0.003,335979,713,1
EPIC,20,overall,0.004,0.003,0.004,0.003,4132292,2642,505
EPIC,20,relevant,0.010,0.008,0.010,0.008,717866,995,504
EPIC,20,irrelevant,0.000,0.000,0.000,0.000,3414426,1647,1
EPIC,23,overall,0.005,0.006,0.005,0.005,432448,1391,407
EPIC,23,relevant,0.008,0.010,0.008,0.008,300824,869,406
EPIC,23,irrelevant,0.000,0.000,0.000,0.000,131624,522,1
EPIC,24,overall,0.007,0.103,0.007,0.009,3498288,4207,635
EPIC,24,relevant,0.010,0.064,0.010,0.013,2654704,2600,634
EPIC,24,irrelevant,0.001,0.167,0.001,0.002,843584,1607,1
EPIC,27,overall,0.005,0.064,0.005,0.005,9180490,2761,746
EPIC,27,relevant,0.007,0.007,0.007,0.006,3273397,1696,745
EPIC,27,irrelevant,0.002,0.154,0.002,0.004,5907093,1065,1
HIX,4,overall,0.000,0.000,0.000,0.000,380654,827,369
HIX,4,relevant,0.000,0.000,0.000,0.000,353008,642,368
HIX,4,irrelevant,0.000,0.000,0.000,0.000,27646,185,1
HIX,5,overall,0.001,0.001,0.001,0.001,1743946,2990,609
HIX,5,relevant,0.001,0.002,0.001,0.001,1620703,2266,608
HIX,5,irrelevant,0.000,0.000,0.000,0.000,123243,724,1
HIX,6,overall,0.000,0.000,0.000,0.000,1378752,2316,580
HIX,6,relevant,0.001,0.001,0.001,0.001,1234248,1748,579
HIX,6,irrelevant,0.000,0.000,0.000,0.000,144504,568,1
HIX,7,overall,0.002,0.056,0.002,0.003,5840794,3903,776
HIX,7,relevant,0.001,0.005,0.001,0.002,5537856,2497,775
HIX,7,irrelevant,0.003,0.148,0.003,0.006,302938,1406,1
HIX,9,overall,0.000,0.000,0.000,0.000,696664,1620,548
HIX,9,relevant,0.000,0.000,0.000,0.000,649898,1187,547
HIX,9,irrelevant,0.000,0.000,0.000,0.000,46766,433,1
HIX,12,overall,0.000,0.000,0.000,0.000,181063,824,354
HIX,12,relevant,0.000,0.000,0.000,0.000,174409,687,353
HIX,12,irrelevant,0.000,0.000,0.000,0.000,6654,137,1
HIX,14,overall,0.000,0.000,0.000,0.000,420907,858,388
HIX,14,relevant,0.000,0.000,0.000,0.000,363004,716,387
HIX,14,irrelevant,0.000,0.000,0.000,0.000,57903,142,1
HIX,16,overall,0.003,0.003,0.003,0.003,875337,1318,419
HIX,16,relevant,0.004,0.004,0.004,0.004,828654,931,418
HIX,16,irrelevant,0.000,0.000,0.000,0.000,46683,387,1
HIX,18,overall,0.001,0.035,0.001,0.001,949896,1565,467
HIX,18,relevant,0.000,0.000,0.000,0.000,894571,1127,466
HIX,18,irrelevant,0.002,0.125,0.002,0.004,55325,438,1
HIX,21,overall,0.000,0.000,0.000,0.000,6343980,1030,418
HIX,21,relevant,0.000,0.000,0.000,0.000,5730463,742,417
HIX,21,irrelevant,0.000,0.000,0.000,0.000,613517,288,1
HIX,22,overall,0.001,0.084,0.001,0.002,545298,1782,359
HIX,22,relevant,0.001,0.095,0.001,0.002,480984,1577,358
HIX,22,irrelevant,0.000,0.000,0.000,0.000,64314,205,1
HIX,26,overall,0.001,0.001,0.001,0.001,537396,1956,498
HIX,26,relevant,0.001,0.001,0.001,0.001,487377,1457,497
HIX,26,irrelevant,0.000,0.000,0.000,0.000,50019,499,1
HIX,28,overall,0.000,0.000,0.000,0.000,382287,2001,545
HIX,28,relevant,0.001,0.000,0.001,0.000,301389,1389,544
HIX,28,irrelevant,0.000,0.000,0.000,0.000,80898,612,1
MV,0,overall,0.001,0.133,0.001,0.002,968592,1094,323
MV,0,relevant,0.000,0.000,0.000,0.000,647880,511,322
MV,0,irrelevant,0.002,0.250,0.002,0.003,320712,583,1
MV,2,overall,0.000,0.000,0.000,0.000,48738171,1465,421
MV,2,relevant,0.000,0.000,0.000,0.000,39876346,512,420
MV,2,irrelevant,0.000,0.000,0.000,0.000,8861825,953,1
MV,3,overall,0.011,0.023,0.011,0.014,673266,460,142
MV,3,relevant,0.024,0.050,0.024,0.031,652922,208,141
MV,3,irrelevant,0.000,0.000,0.000,0.000,20344,252,1
MV,10,overall,0.003,0.005,0.003,0.004,35046388,876,247
MV,10,relevant,0.009,0.012,0.009,0.009,29348616,350,246
MV,10,irrelevant,0.000,0.000,0.000,0.000,5697772,526,1
MV,11,overall,0.002,0.201,0.002,0.003,3485548,1178,385
MV,11,relevant,0.002,0.004,0.002,0.003,3001172,474,384
MV,11,irrelevant,0.001,0.333,0.001,0.003,484376,704,1
MV,13,overall,0.003,0.667,0.003,0.004,20045082,753,193
MV,13,relevant,0.004,0.002,0.004,0.003,16768628,251,192
MV,13,irrelevant,0.002,1.000,0.002,0.004,3276454,502,1
MV,15,overall,0.007,0.187,0.007,0.007,30170306,844,281
MV,15,relevant,0.013,0.009,0.013,0.010,27226544,380,280
MV,15,irrelevant,0.002,0.333,0.002,0.004,2943762,464,1
MV,17,overall,0.001,0.243,0.001,0.001,32461733,1767,367
MV,17,relevant,0.002,0.001,0.002,0.001,26092190,480,366
MV,17,irrelevant,0.001,0.333,0.001,0.002,6369543,1287,1
MV,19,overall,0.003,0.002,0.003,0.002,10307195,1979,474
MV,19,relevant,0.008,0.005,0.008,0.006,4891491,606,473
MV,19,irrelevant,0.000,0.000,0.000,0.000,5415704,1373,1
MV,25,overall,0.002,0.001,0.002,0.002,1325169,843,254
MV,25,relevant,0.006,0.004,0.006,0.005,1044861,319,253
MV,25,irrelevant,0.000,0.000,0.000,0.000,280308,524,1
MV,29,overall,0.002,0.006,0.002,0.002,1779107,1329,510
MV,29,relevant,0.003,0.011,0.003,0.004,1459924,726,509
MV,29,irrelevant,0.000,0.000,0.000,0.000,319183,603,1
