,accuracy,precision,recall,f1,num_records,support,group_count
zoverall,0.0016021130572214163,0.017898697487038623,0.0016021130572214163,0.0013600079872090373,221975599,46189,1666
relevant,0.0025137192423437776,0.004517828115133437,0.0025137192423437776,0.0020124994044367116,176494306,28245,1665
irrelevant,0.00016718680338831922,0.03896103896103896,0.00016718680338831922,0.00033294489761944395,45481293,17944,1
