,accuracy,precision,recall,f1,num_records,support,group_count
zoverall,0.011953820980546634,0.040969915745108644,0.011953820980546634,0.010411171328080709,250594142,66004,1680
relevant,0.019474276924767216,0.01825923643313653,0.019474276924767216,0.014646039407840214,189487711,36407,1679
irrelevant,0.0027029766530391594,0.06890611541774333,0.0027029766530391594,0.005201898693022953,61106431,29597,1
