,accuracy,precision,recall,f1,num_records,support,group_count
overall,0.0017932833387675252,0.016806701509274085,0.0017932833387675252,0.0016460558215405522,228286844,49072,1674
relevant,0.002866102437873015,0.00646190209313624,0.002866102437873015,0.0025222898070896066,179271825,29657,1673
irrelevant,0.0001545197012619109,0.03260869565217391,0.0001545197012619109,0.0003075818936791921,49015019,19415,1
