ehr_name,hospital_name,relevance,accuracy,precision,recall,f1,num_records,support,group_count
EPIC,8,overall,0.011,0.007,0.011,0.008,749159,185,86
EPIC,8,relevant,0.018,0.012,0.018,0.013,546189,112,85
EPIC,8,irrelevant,0.000,0.000,0.000,0.000,202970,73,1
EPIC,20,overall,0.003,0.003,0.003,0.003,4030418,295,134
EPIC,20,relevant,0.006,0.006,0.006,0.006,497689,158,133
EPIC,20,irrelevant,0.000,0.000,0.000,0.000,3532729,137,1
EPIC,23,overall,0.000,0.000,0.000,0.000,233736,115,69
EPIC,23,relevant,0.000,0.000,0.000,0.000,185120,84,68
EPIC,23,irrelevant,0.000,0.000,0.000,0.000,48616,31,1
EPIC,24,overall,0.021,0.029,0.021,0.019,2326810,341,126
EPIC,24,relevant,0.028,0.040,0.028,0.026,1555215,249,125
EPIC,24,irrelevant,0.000,0.000,0.000,0.000,771595,92,1
HIX,4,overall,0.000,0.000,0.000,0.000,269104,107,96
HIX,4,relevant,0.000,0.000,0.000,0.000,259991,103,95
HIX,4,irrelevant,0.000,0.000,0.000,0.000,9113,4,1
HIX,5,overall,0.000,0.000,0.000,0.000,1211571,183,122
HIX,5,relevant,0.000,0.000,0.000,0.000,1167600,156,121
HIX,5,irrelevant,0.000,0.000,0.000,0.000,43971,27,1
HIX,6,overall,0.000,0.000,0.000,0.000,923878,164,127
HIX,6,relevant,0.000,0.000,0.000,0.000,872761,150,126
HIX,6,irrelevant,0.000,0.000,0.000,0.000,51117,14,1
HIX,9,overall,0.006,0.000,0.006,0.001,504627,179,138
HIX,9,relevant,0.006,0.000,0.006,0.001,477728,166,137
HIX,9,irrelevant,0.000,0.000,0.000,0.000,26899,13,1
HIX,12,overall,0.000,0.000,0.000,0.000,103475,48,45
HIX,12,relevant,0.000,0.000,0.000,0.000,103475,48,45
HIX,14,overall,0.000,0.000,0.000,0.000,264371,98,87
HIX,14,relevant,0.000,0.000,0.000,0.000,246000,92,86
HIX,14,irrelevant,0.000,0.000,0.000,0.000,18371,6,1
HIX,16,overall,0.011,0.135,0.011,0.014,652401,181,113
HIX,16,relevant,0.013,0.155,0.013,0.016,627323,158,112
HIX,16,irrelevant,0.000,0.000,0.000,0.000,25078,23,1
HIX,18,overall,0.000,0.000,0.000,0.000,715201,162,129
HIX,18,relevant,0.000,0.000,0.000,0.000,677260,147,128
HIX,18,irrelevant,0.000,0.000,0.000,0.000,37941,15,1
HIX,21,overall,0.008,0.017,0.008,0.011,4053319,118,91
HIX,21,relevant,0.010,0.019,0.010,0.013,3500405,104,90
HIX,21,irrelevant,0.000,0.000,0.000,0.000,552914,14,1
HIX,22,overall,0.000,0.000,0.000,0.000,308471,83,70
HIX,22,relevant,0.000,0.000,0.000,0.000,289083,75,69
HIX,22,irrelevant,0.000,0.000,0.000,0.000,19388,8,1
HIX,26,overall,0.011,0.016,0.011,0.012,382552,189,134
HIX,26,relevant,0.012,0.018,0.012,0.014,372756,165,133
HIX,26,irrelevant,0.000,0.000,0.000,0.000,9796,24,1
HIX,28,overall,0.008,0.008,0.008,0.008,255302,131,97
HIX,28,relevant,0.008,0.008,0.008,0.008,212647,122,96
HIX,28,irrelevant,0.000,0.000,0.000,0.000,42655,9,1
MV,0,overall,0.018,0.024,0.018,0.020,684205,166,112
MV,0,relevant,0.022,0.029,0.022,0.025,521368,136,111
MV,0,irrelevant,0.000,0.000,0.000,0.000,162837,30,1
MV,2,overall,0.004,0.001,0.004,0.001,45491811,258,170
MV,2,relevant,0.005,0.001,0.005,0.002,38312665,186,169
MV,2,irrelevant,0.000,0.000,0.000,0.000,7179146,72,1
MV,3,overall,0.000,0.000,0.000,0.000,585957,85,65
MV,3,relevant,0.000,0.000,0.000,0.000,580322,77,64
MV,3,irrelevant,0.000,0.000,0.000,0.000,5635,8,1
MV,10,overall,0.000,0.000,0.000,0.000,33202951,193,125
MV,10,relevant,0.000,0.000,0.000,0.000,28896503,154,124
MV,10,irrelevant,0.000,0.000,0.000,0.000,4306448,39,1
MV,11,overall,0.011,0.011,0.011,0.011,1087455,187,146
MV,11,relevant,0.013,0.013,0.013,0.013,817336,156,145
MV,11,irrelevant,0.000,0.000,0.000,0.000,270119,31,1
MV,13,overall,0.014,0.014,0.014,0.014,14506265,73,53
MV,13,relevant,0.018,0.018,0.018,0.018,13274651,55,52
MV,13,irrelevant,0.000,0.000,0.000,0.000,1231614,18,1
MV,15,overall,0.013,0.008,0.013,0.009,26505775,229,139
MV,15,relevant,0.016,0.009,0.016,0.011,24283358,188,138
MV,15,irrelevant,0.000,0.000,0.000,0.000,2222417,41,1
MV,17,overall,0.000,0.000,0.000,0.000,29353086,238,142
MV,17,relevant,0.000,0.000,0.000,0.000,23856141,161,141
MV,17,irrelevant,0.000,0.000,0.000,0.000,5496945,77,1
MV,25,overall,0.008,0.002,0.008,0.003,925527,131,97
MV,25,relevant,0.009,0.002,0.009,0.004,887827,114,96
MV,25,irrelevant,0.000,0.000,0.000,0.000,37700,17,1
MV,29,overall,0.005,0.000,0.005,0.000,1343869,187,146
MV,29,relevant,0.006,0.000,0.006,0.001,1206300,162,145
MV,29,irrelevant,0.000,0.000,0.000,0.000,137569,25,1
