,accuracy,precision,recall,f1,num_records,support,group_count
overall,0.5997043060432452,0.6086480946245983,0.5997043060432452,0.56151132409085,178969521,5411,550
relevant,0.5169470248556365,0.6589287781637018,0.5169470248556365,0.5480743657790645,149315333,3983,549
irrelevant,0.8305322128851541,0.46840442338072663,0.8305322128851541,0.598989898989899,29654188,1428,1
