ehr_name,hospital_name,relevance,accuracy,precision,recall,f1,num_records,support,group_count
EPIC,8,overall,0.008,0.013,0.008,0.010,958441,238,102
EPIC,8,relevant,0.014,0.022,0.014,0.017,711501,139,101
EPIC,8,irrelevant,0.000,0.000,0.000,0.000,246940,99,1
EPIC,20,overall,0.009,0.062,0.009,0.011,4807228,444,152
EPIC,20,relevant,0.015,0.016,0.015,0.015,697384,204,151
EPIC,20,irrelevant,0.004,0.100,0.004,0.008,4109844,240,1
EPIC,23,overall,0.011,0.014,0.011,0.011,380675,180,92
EPIC,23,relevant,0.016,0.020,0.016,0.016,270887,125,91
EPIC,23,irrelevant,0.000,0.000,0.000,0.000,109788,55,1
EPIC,24,overall,0.029,0.055,0.029,0.033,3128720,419,145
EPIC,24,relevant,0.043,0.082,0.043,0.049,2188670,280,144
EPIC,24,irrelevant,0.000,0.000,0.000,0.000,940050,139,1
HIX,4,overall,0.000,0.000,0.000,0.000,271999,112,100
HIX,4,relevant,0.000,0.000,0.000,0.000,262886,108,99
HIX,4,irrelevant,0.000,0.000,0.000,0.000,9113,4,1
HIX,5,overall,0.005,0.005,0.005,0.005,1229548,194,126
HIX,5,relevant,0.006,0.006,0.006,0.006,1185436,166,125
HIX,5,irrelevant,0.000,0.000,0.000,0.000,44112,28,1
HIX,6,overall,0.006,0.006,0.006,0.006,1004988,173,130
HIX,6,relevant,0.006,0.006,0.006,0.006,953871,159,129
HIX,6,irrelevant,0.000,0.000,0.000,0.000,51117,14,1
HIX,9,overall,0.021,0.016,0.021,0.018,527498,188,143
HIX,9,relevant,0.023,0.017,0.023,0.019,500599,175,142
HIX,9,irrelevant,0.000,0.000,0.000,0.000,26899,13,1
HIX,12,overall,0.021,0.021,0.021,0.021,103475,48,45
HIX,12,relevant,0.021,0.021,0.021,0.021,103475,48,45
HIX,14,overall,0.010,0.010,0.010,0.010,285033,104,92
HIX,14,relevant,0.010,0.010,0.010,0.010,266662,98,91
HIX,14,irrelevant,0.000,0.000,0.000,0.000,18371,6,1
HIX,16,overall,0.016,0.138,0.016,0.019,657183,184,115
HIX,16,relevant,0.019,0.157,0.019,0.021,632105,161,114
HIX,16,irrelevant,0.000,0.000,0.000,0.000,25078,23,1
HIX,18,overall,0.000,0.000,0.000,0.000,737632,170,132
HIX,18,relevant,0.000,0.000,0.000,0.000,699691,155,131
HIX,18,irrelevant,0.000,0.000,0.000,0.000,37941,15,1
HIX,21,overall,0.016,0.012,0.016,0.013,4086795,125,95
HIX,21,relevant,0.018,0.014,0.018,0.015,3533881,111,94
HIX,21,irrelevant,0.000,0.000,0.000,0.000,552914,14,1
HIX,22,overall,0.000,0.000,0.000,0.000,328553,91,73
HIX,22,relevant,0.000,0.000,0.000,0.000,309165,83,72
HIX,22,irrelevant,0.000,0.000,0.000,0.000,19388,8,1
HIX,26,overall,0.010,0.010,0.010,0.010,386079,192,135
HIX,26,relevant,0.012,0.012,0.012,0.012,376283,168,134
HIX,26,irrelevant,0.000,0.000,0.000,0.000,9796,24,1
HIX,28,overall,0.007,0.004,0.007,0.005,268278,138,102
HIX,28,relevant,0.008,0.004,0.008,0.005,224912,128,101
HIX,28,irrelevant,0.000,0.000,0.000,0.000,43366,10,1
MV,0,overall,0.006,0.012,0.006,0.008,693744,172,115
MV,0,relevant,0.007,0.014,0.007,0.010,528780,140,114
MV,0,irrelevant,0.000,0.000,0.000,0.000,164964,32,1
MV,2,overall,0.011,0.047,0.011,0.016,45499810,264,172
MV,2,relevant,0.011,0.016,0.011,0.012,38318201,188,171
MV,2,irrelevant,0.013,0.125,0.013,0.024,7181609,76,1
MV,3,overall,0.023,0.014,0.023,0.016,588554,87,66
MV,3,relevant,0.026,0.016,0.026,0.018,582181,78,65
MV,3,irrelevant,0.000,0.000,0.000,0.000,6373,9,1
MV,10,overall,0.021,0.044,0.021,0.025,33203881,194,126
MV,10,relevant,0.026,0.055,0.026,0.031,28897433,155,125
MV,10,irrelevant,0.000,0.000,0.000,0.000,4306448,39,1
MV,11,overall,0.010,0.015,0.010,0.012,1103189,195,150
MV,11,relevant,0.012,0.019,0.012,0.014,830889,161,149
MV,11,irrelevant,0.000,0.000,0.000,0.000,272300,34,1
MV,13,overall,0.055,0.055,0.055,0.055,14506265,73,53
MV,13,relevant,0.073,0.073,0.073,0.073,13274651,55,52
MV,13,irrelevant,0.000,0.000,0.000,0.000,1231614,18,1
MV,15,overall,0.022,0.017,0.022,0.019,26517005,232,141
MV,15,relevant,0.026,0.021,0.026,0.023,24294339,190,140
MV,15,irrelevant,0.000,0.000,0.000,0.000,2222666,42,1
MV,17,overall,0.008,0.008,0.008,0.008,30298902,244,146
MV,17,relevant,0.012,0.012,0.012,0.012,24797806,165,145
MV,17,irrelevant,0.000,0.000,0.000,0.000,5501096,79,1
MV,25,overall,0.007,0.002,0.007,0.003,929926,140,99
MV,25,relevant,0.009,0.002,0.009,0.003,889405,117,98
MV,25,irrelevant,0.000,0.000,0.000,0.000,40521,23,1
MV,29,overall,0.000,0.000,0.000,0.000,1354725,198,151
MV,29,relevant,0.000,0.000,0.000,0.000,1216557,170,150
MV,29,irrelevant,0.000,0.000,0.000,0.000,138168,28,1
