,accuracy,precision,recall,f1,num_records,support,group_count
zoverall,0.0032432432432432426,0.012168407903702022,0.0032432432432432426,0.003931500181500181,159822407,3700,508
relevant,0.003942181340341655,0.014790771762055678,0.003942181340341655,0.004778761718643453,135827210,3044,507
irrelevant,0.0,0.0,0.0,0.0,23995197,656,1
