,accuracy,precision,recall,f1,num_records,support,group_count
overall,0.04161937192584184,0.09189661059337637,0.04161937192584184,0.04946644848781231,178137266,5286,549
relevant,0.04688291941206285,0.09578038308225152,0.04688291941206285,0.05287242176483544,148995670,3946,548
irrelevant,0.026119402985074626,0.08045977011494253,0.026119402985074626,0.039436619718309855,29141596,1340,1
