,accuracy,precision,recall,f1,num_records,support,group_count
zoverall,0.019642506383814574,0.06321002161311041,0.019642506383814574,0.0225858131297158,176978441,5091,546
relevant,0.023950553695596188,0.06764598323447797,0.023950553695596188,0.026388421305268406,148688769,3883,545
irrelevant,0.005794701986754967,0.04895104895104895,0.005794701986754967,0.010362694300518133,28289672,1208,1
