,accuracy,precision,recall,f1,num_records,support,group_count
overall,0.0038948393378773127,0.049749327676542866,0.0038948393378773127,0.005406948530683142,167781557,4108,521
relevant,0.004503152206544582,0.014701362382238993,0.004503152206544582,0.006071609813218708,142718635,3331,520
irrelevant,0.001287001287001287,0.2,0.001287001287001287,0.002557544757033248,25062922,777,1
