,accuracy,precision,recall,f1,num_records,support,group_count
zoverall,0.14073247815579104,0.22839767108933196,0.14073247815579104,0.150711434919194,178683463,5379,550
relevant,0.16008054366977095,0.275927573251508,0.16008054366977095,0.1722333373127533,149187101,3973,549
irrelevant,0.0860597439544808,0.09409020217729394,0.0860597439544808,0.0898959881129272,29496362,1406,1
