,accuracy,precision,recall,f1,num_records,support,group_count
overall,0.008225954901058444,0.0793108013112302,0.008225954901058444,0.010061638756540274,185367596,34768,1446
relevant,0.013744365922875744,0.04559359831803832,0.013744365922875744,0.015211266010875272,148397810,17971,1445
irrelevant,0.002321843186283265,0.11538461538461539,0.002321843186283265,0.004552086372920923,36969786,16797,1
