,accuracy,precision,recall,f1,num_records,support,group_count
zoverall,0.002889092824852996,0.05276990559259958,0.002889092824852996,0.003427081796211005,181143328,29421,1430
relevant,0.005030565461029037,0.029904631928699268,0.005030565461029037,0.005660614749250363,146103177,15704,1429
irrelevant,0.00043741342859225776,0.07894736842105263,0.00043741342859225776,0.0008700065250489378,35040151,13717,1
