ehr_name,hospital_name,relevance,accuracy,precision,recall,f1,num_records,support,group_count
EPIC,8,overall,0.003,0.005,0.003,0.003,791401,1380,313
EPIC,8,relevant,0.006,0.009,0.006,0.006,490710,686,312
EPIC,8,irrelevant,0.000,0.000,0.000,0.000,300691,694,1
EPIC,20,overall,0.001,0.162,0.001,0.002,5338817,2278,347
EPIC,20,relevant,0.002,0.002,0.002,0.002,489847,621,346
EPIC,20,irrelevant,0.001,0.222,0.001,0.002,4848970,1657,1
EPIC,23,overall,0.001,0.004,0.001,0.002,243146,925,284
EPIC,23,relevant,0.002,0.008,0.002,0.003,178473,519,283
EPIC,23,irrelevant,0.000,0.000,0.000,0.000,64673,406,1
EPIC,24,overall,0.006,0.019,0.006,0.007,2417212,3533,463
EPIC,24,relevant,0.010,0.031,0.010,0.013,1601889,2087,462
EPIC,24,irrelevant,0.000,0.000,0.000,0.000,815323,1446,1
HIX,4,overall,0.000,0.000,0.000,0.000,81155,333,147
HIX,4,relevant,0.000,0.000,0.000,0.000,64103,244,146
HIX,4,irrelevant,0.000,0.000,0.000,0.000,17052,89,1
HIX,5,overall,0.004,0.203,0.004,0.006,383163,1805,305
HIX,5,relevant,0.004,0.227,0.004,0.006,315961,1386,304
HIX,5,irrelevant,0.002,0.125,0.002,0.005,67202,419,1
HIX,6,overall,0.000,0.000,0.000,0.000,180387,1264,262
HIX,6,relevant,0.000,0.000,0.000,0.000,135145,980,261
HIX,6,irrelevant,0.000,0.000,0.000,0.000,45242,284,1
HIX,9,overall,0.001,0.000,0.001,0.000,170615,734,249
HIX,9,relevant,0.002,0.000,0.002,0.000,155715,531,248
HIX,9,irrelevant,0.000,0.000,0.000,0.000,14900,203,1
HIX,12,overall,0.005,0.005,0.005,0.005,109291,401,197
HIX,12,relevant,0.006,0.006,0.006,0.006,103299,316,196
HIX,12,irrelevant,0.000,0.000,0.000,0.000,5992,85,1
HIX,14,overall,0.009,0.011,0.009,0.009,86571,352,176
HIX,14,relevant,0.010,0.013,0.010,0.011,45423,292,175
HIX,14,irrelevant,0.000,0.000,0.000,0.000,41148,60,1
HIX,16,overall,0.006,0.040,0.006,0.008,523292,883,247
HIX,16,relevant,0.009,0.064,0.009,0.012,482916,559,246
HIX,16,irrelevant,0.000,0.000,0.000,0.000,40376,324,1
HIX,18,overall,0.001,0.001,0.001,0.001,168059,727,212
HIX,18,relevant,0.002,0.002,0.002,0.002,150104,484,211
HIX,18,irrelevant,0.000,0.000,0.000,0.000,17955,243,1
HIX,21,overall,0.005,0.018,0.005,0.007,675558,610,237
HIX,21,relevant,0.008,0.028,0.008,0.011,563860,386,236
HIX,21,irrelevant,0.000,0.000,0.000,0.000,111698,224,1
HIX,22,overall,0.000,0.000,0.000,0.000,178864,1141,159
HIX,22,relevant,0.000,0.000,0.000,0.000,122960,1007,158
HIX,22,irrelevant,0.000,0.000,0.000,0.000,55904,134,1
HIX,26,overall,0.002,0.002,0.002,0.002,429806,1421,312
HIX,26,relevant,0.003,0.003,0.003,0.003,384898,994,311
HIX,26,irrelevant,0.000,0.000,0.000,0.000,44908,427,1
HIX,28,overall,0.004,0.003,0.004,0.003,230565,1381,354
HIX,28,relevant,0.006,0.006,0.006,0.005,158341,850,353
HIX,28,irrelevant,0.000,0.000,0.000,0.000,72224,531,1
MV,0,overall,0.005,0.018,0.005,0.006,931550,1058,295
MV,0,relevant,0.011,0.042,0.011,0.013,642981,469,294
MV,0,irrelevant,0.000,0.000,0.000,0.000,288569,589,1
MV,2,overall,0.003,0.005,0.003,0.003,50220877,1431,372
MV,2,relevant,0.009,0.014,0.009,0.009,41335275,459,371
MV,2,irrelevant,0.000,0.000,0.000,0.000,8885602,972,1
MV,3,overall,0.002,0.189,0.002,0.005,553292,437,128
MV,3,relevant,0.000,0.000,0.000,0.000,535008,189,127
MV,3,irrelevant,0.004,0.333,0.004,0.008,18284,248,1
MV,10,overall,0.002,0.006,0.002,0.003,33487380,867,205
MV,10,relevant,0.007,0.017,0.007,0.009,27737591,302,204
MV,10,irrelevant,0.000,0.000,0.000,0.000,5749789,565,1
MV,11,overall,0.002,0.001,0.002,0.001,3255834,1061,309
MV,11,relevant,0.005,0.004,0.005,0.004,2832604,377,308
MV,11,irrelevant,0.000,0.000,0.000,0.000,423230,684,1
MV,13,overall,0.006,0.678,0.006,0.008,17762102,726,183
MV,13,relevant,0.008,0.009,0.008,0.006,14487355,236,182
MV,13,irrelevant,0.004,1.000,0.004,0.008,3274747,490,1
MV,15,overall,0.003,0.002,0.003,0.002,30162253,887,261
MV,15,relevant,0.008,0.004,0.008,0.005,27207452,355,260
MV,15,irrelevant,0.000,0.000,0.000,0.000,2954801,532,1
MV,17,overall,0.001,0.005,0.001,0.001,29913015,1740,318
MV,17,relevant,0.005,0.021,0.005,0.006,23550439,414,317
MV,17,irrelevant,0.000,0.000,0.000,0.000,6362576,1326,1
MV,25,overall,0.002,0.000,0.002,0.001,1292316,834,248
MV,25,relevant,0.006,0.001,0.006,0.001,1033405,309,247
MV,25,irrelevant,0.000,0.000,0.000,0.000,258911,525,1
MV,29,overall,0.002,0.001,0.002,0.001,1556807,1212,462
MV,29,relevant,0.003,0.002,0.003,0.002,1297423,652,461
MV,29,irrelevant,0.000,0.000,0.000,0.000,259384,560,1
