ehr_name,hospital_name,relevance,accuracy,precision,recall,f1,num_records,support,group_count
EPIC,8,overall,0.006,0.179,0.006,0.006,932398,1604,328
EPIC,8,relevant,0.009,0.011,0.009,0.008,609039,768,327
EPIC,8,irrelevant,0.002,0.333,0.002,0.005,323359,836,1
EPIC,20,overall,0.002,0.001,0.002,0.001,5943708,2920,377
EPIC,20,relevant,0.007,0.005,0.007,0.005,616088,710,376
EPIC,20,irrelevant,0.000,0.000,0.000,0.000,5327620,2210,1
EPIC,23,overall,0.003,0.007,0.003,0.004,343913,1082,308
EPIC,23,relevant,0.005,0.012,0.005,0.007,226022,570,307
EPIC,23,irrelevant,0.000,0.000,0.000,0.000,117891,512,1
EPIC,24,overall,0.021,0.148,0.021,0.029,2882984,3867,480
EPIC,24,relevant,0.037,0.109,0.037,0.051,1861619,2195,479
EPIC,24,irrelevant,0.001,0.200,0.001,0.001,1021365,1672,1
HIX,4,overall,0.006,0.006,0.006,0.006,81225,341,149
HIX,4,relevant,0.008,0.008,0.008,0.008,64146,249,148
HIX,4,irrelevant,0.000,0.000,0.000,0.000,17079,92,1
HIX,5,overall,0.001,0.027,0.001,0.002,383606,1977,306
HIX,5,relevant,0.001,0.006,0.001,0.001,316318,1540,305
HIX,5,irrelevant,0.002,0.100,0.002,0.004,67288,437,1
HIX,6,overall,0.001,0.000,0.001,0.000,180593,1357,264
HIX,6,relevant,0.001,0.000,0.001,0.001,135343,1067,263
HIX,6,irrelevant,0.000,0.000,0.000,0.000,45250,290,1
HIX,9,overall,0.005,0.008,0.005,0.006,171088,771,249
HIX,9,relevant,0.007,0.011,0.007,0.008,156180,563,248
HIX,9,irrelevant,0.000,0.000,0.000,0.000,14908,208,1
HIX,12,overall,0.010,0.010,0.010,0.010,109310,408,198
HIX,12,relevant,0.012,0.012,0.012,0.012,103318,323,197
HIX,12,irrelevant,0.000,0.000,0.000,0.000,5992,85,1
HIX,14,overall,0.011,0.009,0.011,0.010,86663,368,179
HIX,14,relevant,0.013,0.011,0.013,0.011,45515,308,178
HIX,14,irrelevant,0.000,0.000,0.000,0.000,41148,60,1
HIX,16,overall,0.006,0.014,0.006,0.007,525016,907,252
HIX,16,relevant,0.009,0.023,0.009,0.011,483761,572,251
HIX,16,irrelevant,0.000,0.000,0.000,0.000,41255,335,1
HIX,18,overall,0.004,0.005,0.004,0.004,168159,754,216
HIX,18,relevant,0.006,0.007,0.006,0.006,150134,506,215
HIX,18,irrelevant,0.000,0.000,0.000,0.000,18025,248,1
HIX,21,overall,0.005,0.007,0.005,0.005,681076,629,239
HIX,21,relevant,0.008,0.012,0.008,0.008,566178,395,238
HIX,21,irrelevant,0.000,0.000,0.000,0.000,114898,234,1
HIX,22,overall,0.001,0.001,0.001,0.001,180123,1311,161
HIX,22,relevant,0.001,0.001,0.001,0.001,124186,1174,160
HIX,22,irrelevant,0.000,0.000,0.000,0.000,55937,137,1
HIX,26,overall,0.003,0.007,0.003,0.003,433024,1471,312
HIX,26,relevant,0.004,0.010,0.004,0.005,387547,1031,311
HIX,26,irrelevant,0.000,0.000,0.000,0.000,45477,440,1
HIX,28,overall,0.006,0.109,0.006,0.009,232582,1416,357
HIX,28,relevant,0.008,0.021,0.008,0.010,159763,875,356
HIX,28,irrelevant,0.004,0.250,0.004,0.007,72819,541,1
MV,0,overall,0.004,0.114,0.004,0.003,947685,1089,299
MV,0,relevant,0.006,0.003,0.006,0.003,648705,477,298
MV,0,irrelevant,0.002,0.200,0.002,0.003,298980,612,1
MV,2,overall,0.003,0.172,0.003,0.003,50233961,1470,374
MV,2,relevant,0.006,0.003,0.006,0.004,41339144,465,373
MV,2,irrelevant,0.001,0.250,0.001,0.002,8894817,1005,1
MV,3,overall,0.007,0.586,0.007,0.010,555731,452,129
MV,3,relevant,0.010,0.021,0.010,0.013,536868,191,128
MV,3,irrelevant,0.004,1.000,0.004,0.008,18863,261,1
MV,10,overall,0.007,0.017,0.007,0.008,33487497,875,207
MV,10,relevant,0.020,0.049,0.020,0.024,27737667,305,206
MV,10,irrelevant,0.000,0.000,0.000,0.000,5749830,570,1
MV,11,overall,0.002,0.001,0.002,0.001,3262402,1086,313
MV,11,relevant,0.005,0.002,0.005,0.003,2836942,384,312
MV,11,irrelevant,0.000,0.000,0.000,0.000,425460,702,1
MV,13,overall,0.011,0.009,0.011,0.009,17762575,739,183
MV,13,relevant,0.034,0.028,0.034,0.029,14487462,238,182
MV,13,irrelevant,0.000,0.000,0.000,0.000,3275113,501,1
MV,15,overall,0.011,0.374,0.011,0.015,30175665,913,264
MV,15,relevant,0.020,0.023,0.020,0.021,27218441,358,263
MV,15,irrelevant,0.005,0.600,0.005,0.011,2957224,555,1
MV,17,overall,0.003,0.389,0.003,0.004,30860007,1781,322
MV,17,relevant,0.012,0.026,0.012,0.011,24492112,419,321
MV,17,irrelevant,0.001,0.500,0.001,0.001,6367895,1362,1
MV,25,overall,0.004,0.039,0.004,0.004,1314615,857,252
MV,25,relevant,0.006,0.006,0.006,0.006,1035327,317,251
MV,25,irrelevant,0.002,0.059,0.002,0.004,279288,540,1
MV,29,overall,0.003,0.002,0.003,0.002,1562908,1238,467
MV,29,relevant,0.006,0.004,0.006,0.005,1302134,664,466
MV,29,irrelevant,0.000,0.000,0.000,0.000,260774,574,1
