ehr_name,hospital_name,relevance,accuracy,precision,recall,f1,num_records,support,group_count
EPIC,etz,zoverall,0.07010685431326558,0.19672238889806262,0.07010685431326558,0.08077718558063124,1568482,3837,389
EPIC,etz,relevant,0.191044776119403,0.20314143237333301,0.191044776119403,0.1739644322203306,826549,1005,388
EPIC,etz,irrelevant,0.027189265536723163,0.19444444444444442,0.027189265536723163,0.04770755885997521,741933,2832,1
EPIC,radboud,zoverall,0.06602059357964869,0.43779732525768283,0.06602059357964869,0.0910030876169494,8524254,6604,447
EPIC,radboud,relevant,0.1717670286278381,0.12572626437616824,0.1717670286278381,0.12078584592090205,1057849,1013,446
EPIC,radboud,irrelevant,0.04686102664997317,0.4943396226415094,0.04686102664997317,0.08560692697271688,7466405,5591,1
EPIC,spaarnegasthuis,zoverall,0.08291666666666667,0.2511632579322946,0.08291666666666667,0.0892543849178739,850127,2400,355
EPIC,spaarnegasthuis,relevant,0.20241286863270777,0.17076490808675154,0.20241286863270777,0.1702606939335074,389964,746,354
EPIC,spaarnegasthuis,irrelevant,0.02902055622732769,0.2874251497005988,0.02902055622732769,0.052718286655683684,460163,1654,1
EPIC,stantonius,zoverall,0.08654142285186325,0.22260407603625132,0.08654142285186325,0.09381538221624225,5520516,6494,544
EPIC,stantonius,relevant,0.1833195706028076,0.16651535810413828,0.1833195706028076,0.1640123759414129,2810421,2422,543
EPIC,stantonius,irrelevant,0.028978388998035363,0.2559652928416486,0.028978388998035363,0.05206265166556365,2710095,4072,1
HIX,bovenij,zoverall,0.0889487870619946,0.09513968086105978,0.0889487870619946,0.08560227454176707,81751,371,152
HIX,bovenij,relevant,0.08791208791208792,0.08678226535369393,0.08791208791208792,0.07919601765755613,64437,273,151
HIX,bovenij,irrelevant,0.09183673469387756,0.11842105263157894,0.09183673469387756,0.10344827586206896,17314,98,1
HIX,catharina,zoverall,0.18138424821002386,0.19873875863675222,0.18138424821002386,0.18007500608756447,388477,3352,306
HIX,catharina,relevant,0.19667492041032897,0.2229064336101269,0.19667492041032897,0.19846300396942776,320868,2827,305
HIX,catharina,irrelevant,0.09904761904761905,0.06860158311345646,0.09904761904761905,0.08106001558846453,67609,525,1
HIX,cwz,zoverall,0.14382139148494288,0.2222017440972395,0.14382139148494288,0.15629535844610282,182987,1926,268
HIX,cwz,relevant,0.15648379052369077,0.25486450398655935,0.15648379052369077,0.17391786428091519,137692,1604,267
HIX,cwz,irrelevant,0.08074534161490683,0.059496567505720827,0.08074534161490683,0.06851119894598154,45295,322,1
