,accuracy,precision,recall,f1,num_records,support,group_count
overall,0.7321547055927742,0.6990734398946962,0.7321547055927742,0.6904408494348877,191868579,46721,1457
relevant,0.5040307283763278,0.6359125637045363,0.5040307283763278,0.5245633181178109,151028332,21088,1456
irrelevant,0.9198299067608161,0.7510352296617188,0.9198299067608161,0.826906553036281,40840247,25633,1
