,accuracy,precision,recall,f1,num_records,support,group_count
zoverall,0.001778592217311631,0.020430079509709893,0.001778592217311631,0.0019568659816116035,162599790,18554,1448
relevant,0.001778592217311631,0.020430079509709893,0.001778592217311631,0.0019568659816116035,162599790,18554,1448
