,zoverall,relevant
1,0.7247328953480656,0.7247328953480656
2,0.7837811641524319,0.7837811641524319
3,0.8039436348784272,0.8039436348784272
4,0.8164485349176276,0.8164485349176276
5,0.8244754313244358,0.8244754313244358
6,0.8281099776876178,0.8281099776876178
7,0.8323655074021015,0.8323655074021015
8,0.834144099619413,0.834144099619413
9,0.8353352848487162,0.8353352848487162
10,0.8362500783667507,0.8362500783667507
