,accuracy,precision,recall,f1,num_records,support,group_count
zoverall,0.0011911852293031567,0.015035419844225123,0.0011911852293031567,0.0014343950270932376,159801319,16790,1426
relevant,0.0011911852293031567,0.015035419844225123,0.0011911852293031567,0.0014343950270932376,159801319,16790,1426
