,accuracy,precision,recall,f1,num_records,support,group_count
zoverall,0.012504900039200314,0.0520339860333338,0.012504900039200314,0.014684257783771247,169892901,25510,1517
relevant,0.012504900039200314,0.0520339860333338,0.012504900039200314,0.014684257783771247,169892901,25510,1517
