,accuracy,precision,recall,f1,num_records,support,group_count
overall,0.020162470725995318,0.05694878200824846,0.020162470725995318,0.020396947832899644,170239317,27328,1519
relevant,0.020162470725995318,0.05694878200824846,0.020162470725995318,0.020396947832899644,170239317,27328,1519
