ehr_name,hospital_name,relevance,accuracy,precision,recall,f1,num_records,support,group_count
EPIC,8,overall,0.000,0.000,0.000,0.000,396739,599,349
EPIC,8,relevant,0.000,0.000,0.000,0.000,396739,599,349
EPIC,20,overall,0.003,0.005,0.003,0.003,537780,618,376
EPIC,20,relevant,0.003,0.005,0.003,0.003,537780,618,376
EPIC,23,overall,0.000,0.000,0.000,0.000,314191,546,324
EPIC,23,relevant,0.000,0.000,0.000,0.000,314191,546,324
EPIC,24,overall,0.000,0.000,0.000,0.000,2270627,2001,504
EPIC,24,relevant,0.000,0.000,0.000,0.000,2270627,2001,504
HIX,4,overall,0.000,0.000,0.000,0.000,302608,456,281
HIX,4,relevant,0.000,0.000,0.000,0.000,302608,456,281
HIX,5,overall,0.002,0.005,0.002,0.002,1284315,1206,498
HIX,5,relevant,0.002,0.005,0.002,0.002,1284315,1206,498
HIX,6,overall,0.000,0.000,0.000,0.000,1000416,1126,432
HIX,6,relevant,0.000,0.000,0.000,0.000,1000416,1126,432
HIX,9,overall,0.001,0.001,0.001,0.001,524581,739,419
HIX,9,relevant,0.001,0.001,0.001,0.001,524581,739,419
HIX,12,overall,0.000,0.000,0.000,0.000,138287,466,272
HIX,12,relevant,0.000,0.000,0.000,0.000,138287,466,272
HIX,14,overall,0.000,0.000,0.000,0.000,297751,437,291
HIX,14,relevant,0.000,0.000,0.000,0.000,297751,437,291
HIX,16,overall,0.000,0.000,0.000,0.000,714274,622,317
HIX,16,relevant,0.000,0.000,0.000,0.000,714274,622,317
HIX,18,overall,0.000,0.000,0.000,0.000,743574,791,371
HIX,18,relevant,0.000,0.000,0.000,0.000,743574,791,371
HIX,21,overall,0.006,0.006,0.006,0.005,5578787,512,319
HIX,21,relevant,0.006,0.006,0.006,0.005,5578787,512,319
HIX,22,overall,0.000,0.000,0.000,0.000,403068,874,268
HIX,22,relevant,0.000,0.000,0.000,0.000,403068,874,268
HIX,26,overall,0.000,0.000,0.000,0.000,442580,1081,394
HIX,26,relevant,0.000,0.000,0.000,0.000,442580,1081,394
HIX,28,overall,0.005,0.103,0.005,0.009,235130,1012,433
HIX,28,relevant,0.005,0.103,0.005,0.009,235130,1012,433
MV,0,overall,0.000,0.000,0.000,0.000,644258,402,284
MV,0,relevant,0.000,0.000,0.000,0.000,644258,402,284
MV,2,overall,0.000,0.000,0.000,0.000,40271314,489,403
MV,2,relevant,0.000,0.000,0.000,0.000,40271314,489,403
MV,3,overall,0.000,0.000,0.000,0.000,611554,194,133
MV,3,relevant,0.000,0.000,0.000,0.000,611554,194,133
MV,10,overall,0.003,0.006,0.003,0.004,29092448,323,229
MV,10,relevant,0.003,0.006,0.003,0.004,29092448,323,229
MV,11,overall,0.002,0.002,0.002,0.002,2878391,434,366
MV,11,relevant,0.002,0.002,0.002,0.002,2878391,434,366
MV,13,overall,0.004,0.004,0.004,0.004,16496454,229,186
MV,13,relevant,0.004,0.004,0.004,0.004,16496454,229,186
MV,15,overall,0.000,0.000,0.000,0.000,27276004,355,262
MV,15,relevant,0.000,0.000,0.000,0.000,27276004,355,262
MV,17,overall,0.002,0.000,0.002,0.000,25008788,448,352
MV,17,relevant,0.002,0.000,0.002,0.000,25008788,448,352
MV,25,overall,0.004,0.004,0.004,0.004,946154,268,219
MV,25,relevant,0.004,0.004,0.004,0.004,946154,268,219
MV,29,overall,0.002,0.001,0.002,0.001,1391246,562,427
MV,29,relevant,0.002,0.001,0.002,0.001,1391246,562,427
