ehr_name,hospital_name,relevance,accuracy,precision,recall,f1,num_records,support,group_count
EPIC,etz,zoverall,0.004,0.007,0.004,0.005,735370,821,433
EPIC,etz,relevant,0.004,0.007,0.004,0.005,735370,821,433
EPIC,radboud,zoverall,0.004,0.005,0.004,0.004,712873,836,461
EPIC,radboud,relevant,0.004,0.005,0.004,0.004,712873,836,461
EPIC,spaarnegasthuis,zoverall,0.003,0.004,0.003,0.003,377821,706,381
EPIC,spaarnegasthuis,relevant,0.003,0.004,0.003,0.003,377821,706,381
EPIC,stantonius,zoverall,0.007,0.042,0.007,0.009,2846483,2346,593
EPIC,stantonius,relevant,0.007,0.042,0.007,0.009,2846483,2346,593
HIX,bovenij,zoverall,0.000,0.000,0.000,0.000,324743,531,314
HIX,bovenij,relevant,0.000,0.000,0.000,0.000,324743,531,314
HIX,catharina,zoverall,0.007,0.122,0.007,0.012,1452390,1667,556
HIX,catharina,relevant,0.007,0.122,0.007,0.012,1452390,1667,556
HIX,cwz,zoverall,0.001,0.001,0.001,0.001,1076222,1363,501
HIX,cwz,relevant,0.001,0.001,0.001,0.001,1076222,1363,501
HIX,franciscus,zoverall,0.001,0.001,0.001,0.001,575597,904,486
HIX,franciscus,relevant,0.001,0.001,0.001,0.001,575597,904,486
HIX,ikazia,zoverall,0.002,0.002,0.002,0.002,151310,557,313
HIX,ikazia,relevant,0.002,0.002,0.002,0.002,151310,557,313
HIX,laurentius,zoverall,0.000,0.000,0.000,0.000,312566,529,326
HIX,laurentius,relevant,0.000,0.000,0.000,0.000,312566,529,326
HIX,martini,zoverall,0.004,0.006,0.004,0.004,760615,751,370
HIX,martini,relevant,0.004,0.006,0.004,0.004,760615,751,370
HIX,noordwest,zoverall,0.003,0.005,0.003,0.003,818084,916,409
HIX,noordwest,relevant,0.003,0.005,0.003,0.003,818084,916,409
HIX,rdgg,zoverall,0.000,0.000,0.000,0.000,5671186,631,374
HIX,rdgg,relevant,0.000,0.000,0.000,0.000,5671186,631,374
HIX,slingeland,zoverall,0.000,0.000,0.000,0.000,438526,1193,309
HIX,slingeland,relevant,0.000,0.000,0.000,0.000,438526,1193,309
HIX,viecuri,zoverall,0.003,0.011,0.003,0.004,466889,1288,442
HIX,viecuri,relevant,0.003,0.011,0.003,0.004,466889,1288,442
HIX,zgt,zoverall,0.008,0.040,0.008,0.011,264012,1190,488
HIX,zgt,relevant,0.008,0.040,0.008,0.011,264012,1190,488
MV,albertschweitzer,zoverall,0.000,0.000,0.000,0.000,659925,451,303
MV,albertschweitzer,relevant,0.000,0.000,0.000,0.000,659925,451,303
MV,amphia,zoverall,0.012,0.018,0.012,0.013,41488704,505,414
MV,amphia,relevant,0.012,0.018,0.012,0.013,41488704,505,414
MV,antoniuszorggroep,zoverall,0.005,0.025,0.005,0.008,652768,203,139
MV,antoniuszorggroep,relevant,0.005,0.025,0.005,0.008,652768,203,139
MV,geldersevallei,zoverall,0.006,0.006,0.006,0.006,29848474,339,240
MV,geldersevallei,relevant,0.006,0.006,0.006,0.006,29848474,339,240
MV,haga,zoverall,0.004,0.007,0.004,0.005,2949470,459,375
MV,haga,relevant,0.004,0.007,0.004,0.005,2949470,459,375
MV,jeroenbosch,zoverall,0.004,0.008,0.004,0.005,16645612,243,192
MV,jeroenbosch,relevant,0.004,0.008,0.004,0.005,16645612,243,192
MV,maasstad,zoverall,0.011,0.013,0.011,0.009,27587411,376,277
MV,maasstad,relevant,0.011,0.013,0.011,0.009,27587411,376,277
MV,mst,zoverall,0.009,0.007,0.009,0.008,25135986,465,360
MV,mst,relevant,0.009,0.007,0.009,0.008,25135986,465,360
MV,umcu,zoverall,0.013,0.010,0.013,0.011,973841,302,241
MV,umcu,relevant,0.013,0.010,0.013,0.011,973841,302,241
MV,zuyderland,zoverall,0.005,0.004,0.005,0.004,1416938,637,468
MV,zuyderland,relevant,0.005,0.004,0.005,0.004,1416938,637,468
