,overall,relevant
1,0.7362225657372086,0.7362225657372086
2,0.8460470406277392,0.8460470406277392
3,0.9029958226359877,0.9029958226359877
4,0.9550298086693214,0.9550298086693214
5,1.0144742472103176,1.0144742472103176
6,1.0306174978282188,1.0306174978282188
7,1.0744421178926067,1.0744421178926067
8,1.0948721974023166,1.0948721974023166
9,1.1099076172465416,1.1099076172465416
10,1.112746136262019,1.112746136262019
